,Player,Player_url,Duration_2019,Type_2019,Season
731,Niklas Moisander,https://www.transfermarkt.com/niklas-moisander/profil/spieler/5017,8,"Cruciate Ligament Injury , Calf Injury ,",2019
732,Sebastian Langkamp,https://www.transfermarkt.com/sebastian-langkamp/profil/spieler/39094,22,"Knee Problems , Back trouble ,",2019
733,Theodor Gebre Selassie,https://www.transfermarkt.com/theodor-gebre-selassie/profil/spieler/60632,30,"Fractured Leg , Hamstring Injury , Bruised Knee ,",2019
735,Nuri Sahin,https://www.transfermarkt.com/nuri-sahin/profil/spieler/31095,7,"Corona virus , Gastric problems ,",2019
736,Philipp Bargfrede,https://www.transfermarkt.com/philipp-bargfrede/profil/spieler/42033,251,"Calf Injury , Thigh Problems , Knee Surgery , Thigh Problems , Thigh Problems , Thigh Problems ,",2019
737,Christian Groß,https://www.transfermarkt.com/christian-gross/profil/spieler/58396,10,"Knee Problems ,",2019
738,Kevin Möhwald,https://www.transfermarkt.com/kevin-mohwald/profil/spieler/94137,24,"Foot Injury ,",2019
740,Milot Rashica,https://www.transfermarkt.com/milot-rashica/profil/spieler/291739,5,"Ankle fracture ,",2019
741,Martin Harnik,https://www.transfermarkt.com/martin-harnik/profil/spieler/31159,68,"Torn Muscle Fibre , Thigh Muscle Strain , Knee Problems , Hip Injury ,",2019
742,Fin Bartels,https://www.transfermarkt.com/fin-bartels/profil/spieler/36207,77,"Adductor problems , Collarbone fracture ,",2019
744,Johannes Eggestein,https://www.transfermarkt.com/johannes-eggestein/profil/spieler/251303,35,"Muscular problems , Muscular problems , Infection , Ruptured syndesmotic ligament , Influenza ,",2019
745,Yuya Osako,https://www.transfermarkt.com/yuya-osako/profil/spieler/108650,64,"Groin Injury , Adductor problems , Adductor problems ,",2019
746,Niclas Füllkrug,https://www.transfermarkt.com/niclas-fullkrug/profil/spieler/75489,157,"Calf Problems , Calf Problems ,",2019
747,Claudio Pizarro,https://www.transfermarkt.com/claudio-pizarro/profil/spieler/532,21,"Hamstring Injury ,",2019
748,Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,34,"Corona virus ,",2019
749,Robin Koch,https://www.transfermarkt.com/robin-koch/profil/spieler/328784,36,"Corona virus ,",2019
750,Philipp Lienhart,https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657,64,"Ill , Hamstring Injury ,",2019
751,Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,196,"Hamstring Injury , Fitness , Back trouble ,",2019
752,Lukas Kübler,https://www.transfermarkt.com/lukas-kubler/profil/spieler/93604,144,"Ill , Torn Muscle Fibre ,",2019
753,Nicolas Höfler,https://www.transfermarkt.com/nicolas-hofler/profil/spieler/55099,108,"Corona virus ,",2019
754,Amir Abrashi,https://www.transfermarkt.com/amir-abrashi/profil/spieler/66005,239,"Unknown Injury ,",2019
755,Mike Frantz,https://www.transfermarkt.com/mike-frantz/profil/spieler/30942,6,"Ankle Injury , Torn Collateral Ligament ,",2019
756,Jérôme Gondorf,https://www.transfermarkt.com/jerome-gondorf/profil/spieler/77108,20,"Muscular problems , Muscle Injury ,",2019
758,Florian Kath,https://www.transfermarkt.com/florian-kath/profil/spieler/218011,252,"Achilles tendon problems , Mononucleosis , Achilles tendon problems ,",2019
759,Roland Sallai,https://www.transfermarkt.com/roland-sallai/profil/spieler/332798,168,"Muscular problems ,",2019
760,Chang-hoon Kwon,https://www.transfermarkt.com/chang-hoon-kwon/profil/spieler/259350,44,"Ankle Injury ,",2019
761,Yoric Ravet,https://www.transfermarkt.com/yoric-ravet/profil/spieler/82461,59,"Muscular problems , Fitness ,",2019
762,Luca Waldschmidt,https://www.transfermarkt.com/luca-waldschmidt/profil/spieler/196095,9,"Ankle problems ,",2019
763,Nils Petersen,https://www.transfermarkt.com/nils-petersen/profil/spieler/42936,69,"Ill , Knee Problems , Fitness ,",2019
764,Lucas Höler,https://www.transfermarkt.com/lucas-holer/profil/spieler/248999,7,"Metatarsal Fracture ,",2019
765,Tim Kleindienst,https://www.transfermarkt.com/tim-kleindienst/profil/spieler/193033,229,"Ill , Ankle Injury , Knee Surgery , Meniscal Injury ,",2019
766,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,72,"Flu , Fitness , Corona virus ,",2019
767,Jerry St. Juste,https://www.transfermarkt.com/jerry-st-juste/profil/spieler/288253,79,"Muscle Injury , Unknown Injury , Unknown Injury , Muscular problems ,",2019
768,Edimilson Fernandes,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,123,"Ankle problems , Minor Knock ,",2019
770,Stefan Bell,https://www.transfermarkt.com/stefan-bell/profil/spieler/82350,7,"Minor Knock ,",2019
771,Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,76,"Corona virus ,",2019
772,Ahmet Gürleyen,https://www.transfermarkt.com/ahmet-gurleyen/profil/spieler/397696,29,"Medial Collateral Ligament Injury , Appendectomy , groin strain ,",2019
773,Aarón Martín,https://www.transfermarkt.com/aaron-martin/profil/spieler/251878,7,"Pulled hamstring at the adductors ,",2019
774,Jonathan Meier,https://www.transfermarkt.com/jonathan-meier/profil/spieler/379989,91,"Infection ,",2019
775,Ridle Baku,https://www.transfermarkt.com/ridle-baku/profil/spieler/327251,112,"Syndesmotic ligament tear , Dead Leg ,",2019
776,Ronaël Pierre-Gabriel,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,149,"Thigh Muscle Strain , Ankle Injury , Muscle Injury ,",2019
777,Daniel Brosinski,https://www.transfermarkt.com/daniel-brosinski/profil/spieler/43984,20,"Muscle Injury ,",2019
778,Phillipp Mwene,https://www.transfermarkt.com/phillipp-mwene/profil/spieler/127573,308,"Unknown Injury ,",2019
779,Levin Öztunali,https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543,50,"Corona virus ,",2019
780,Jean-Philippe Mateta,https://www.transfermarkt.com/jean-philippe-mateta/profil/spieler/420002,1,"Torn Meniscus ,",2019
781,Karim Onisiwo,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,7,"Knee Problems ,",2019
783,Dong-won Ji,https://www.transfermarkt.com/dong-won-ji/profil/spieler/164265,79,"Unknown Injury , Thigh Problems , Hamstring Injury ,",2019
784,Cyrill Akono,https://www.transfermarkt.com/cyrill-akono/profil/spieler/506855,24,"Muscular problems ,",2019
785,Andreas Luthe,https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323,11,"Wirst Injury ,",2019
786,Fabian Giefer,https://www.transfermarkt.com/fabian-giefer/profil/spieler/53408,248,"Ankle Injury , Bruised Hip , Cold , Knee Problems ,",2019
787,Jeffrey Gouweleeuw,https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405,48,"Ankle Injury , Corona virus ,",2019
789,Reece Oxford,https://www.transfermarkt.com/reece-oxford/profil/spieler/314295,14,"Muscular problems ,",2019
790,Marek Suchy,https://www.transfermarkt.com/marek-suchy/profil/spieler/34542,150,"Muscular problems ,",2019
791,Philipp Max,https://www.transfermarkt.com/philipp-max/profil/spieler/111275,24,"Hamstring Injury , Ill ,",2019
792,Mads Pedersen,https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429,91,"Minor Knock ,",2019
793,Raphael Framberger,https://www.transfermarkt.com/raphael-framberger/profil/spieler/146163,228,"Cruciate Ligament Rupture ,",2019
794,Stephan Lichtsteiner,https://www.transfermarkt.com/stephan-lichtsteiner/profil/spieler/2865,43,"Knee Injury , Back Injury , Hamstring Injury ,",2019
795,Rani Khedira,https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,26,"Calf Injury , Muscular problems ,",2019
796,Carlos Gruezo,https://www.transfermarkt.com/carlos-gruezo/profil/spieler/189475,14,"Muscle Injury ,",2019
797,Tim Rieder,https://www.transfermarkt.com/tim-rieder/profil/spieler/111277,7,"Fitness ,",2019
799,Felix Götze,https://www.transfermarkt.com/felix-gotze/profil/spieler/330635,367,"Influenza , Knee Injury , Torn Muscle Fibre ,",2019
800,Jan Moravek,https://www.transfermarkt.com/jan-moravek/profil/spieler/63022,113,"Muscular problems , Tear in the abductor muscle , Unknown Injury , Muscle Injury , Fitness ,",2019
801,Fredrik Jensen,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157,148,"Ankle Injury , Plantar fascia ,",2019
802,Rubén Vargas,https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886,21,"Ankle Injury , Metatarsal bone bruise ,",2019
803,André Hahn,https://www.transfermarkt.com/andre-hahn/profil/spieler/42783,41,"Cartilage Damage , Ankle Injury ,",2019
804,Noah Joel Sarenren Bazee,https://www.transfermarkt.com/noah-joel-sarenren-bazee/profil/spieler/283001,206,"Cruciate Ligament Rupture , Knee Injury , Knee Injury , Ruptured ligaments , Muscular problems ,",2019
805,Florian Niederlechner,https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963,298,"Muscular problems , Corona virus ,",2019
807,Alfred Finnbogason,https://www.transfermarkt.com/alfred-finnbogason/profil/spieler/90024,347,"Shoulder Injury , Collarbone fracture , Tear in the abductor muscle , Muscular problems , Achilles tendon problems , Medial Collateral Ligament Injury , Muscle Injury , Calf Injury , Muscular problems ,",2019
808,Sergio Córdova,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387,146,"Muscle Injury , Fitness ,",2019
809,Sebastiaan Bornauw,https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629,81,"Back bruise , Back trouble , Muscular problems ,",2019
810,Lasse Sobiech,https://www.transfermarkt.com/lasse-sobiech/profil/spieler/79503,109,"Unknown Injury , Ankle problems ,",2019
811,Jonas Hector,https://www.transfermarkt.com/jonas-hector/profil/spieler/108537,43,"open wound , Corona virus ,",2019
812,Matthias Bader,https://www.transfermarkt.com/matthias-bader/profil/spieler/237162,47,"Surgery ,",2019
813,Birger Verstraete,https://www.transfermarkt.com/birger-verstraete/profil/spieler/234193,10,"Meniscal Injury ,",2019
814,Marco Höger,https://www.transfermarkt.com/marco-hoger/profil/spieler/55510,91,"Cruciate Ligament Rupture , Abdominal muscles injury , Fitness ,",2019
815,Vincent Koziello,https://www.transfermarkt.com/vincent-koziello/profil/spieler/290551,80,"Unknown Injury , Fitness , Medial Collateral Ligament Knee Injury ,",2019
816,Niklas Hauptmann,https://www.transfermarkt.com/niklas-hauptmann/profil/spieler/205544,64,"Calf Problems , Abdominal Influenza , Plantar fascia ,",2019
817,Louis Schaub,https://www.transfermarkt.com/louis-schaub/profil/spieler/147485,35,"Corona virus , Minor Knock ,",2019
818,Florian Kainz,https://www.transfermarkt.com/florian-kainz/profil/spieler/106270,3,"Ill ,",2019
819,Kingsley Schindler,https://www.transfermarkt.com/kingsley-schindler/profil/spieler/153678,112,"Dead Leg , Fitness , Torn ankle ligament , Thigh Problems ,",2019
820,Christian Clemens,https://www.transfermarkt.com/christian-clemens/profil/spieler/44713,459,"Cruciate Ligament Rupture , Syndesmotic ligament tear , Unknown Injury ,",2019
822,Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,14,"Groin Surgery ,",2019
823,Zack Steffen,https://www.transfermarkt.com/zack-steffen/profil/spieler/221624,23,"Knee Surgery , Knee Problems ,",2019
824,Raphael Wolf,https://www.transfermarkt.com/raphael-wolf/profil/spieler/39306,403,"Corona virus ,",2019
825,Michael Rensing,https://www.transfermarkt.com/michael-rensing/profil/spieler/2421,22,"Acromioclavicular Separation , Flu ,",2019
826,Maduka Okoye,https://www.transfermarkt.com/maduka-okoye/profil/spieler/340353,16,"Shoulder Injury ,",2019
827,Kaan Ayhan,https://www.transfermarkt.com/kaan-ayhan/profil/spieler/119031,6,"Unknown Injury ,",2019
828,Kasim Adams,https://www.transfermarkt.com/kasim-adams/profil/spieler/263801,63,"Quarantine , Fitness , Corona virus ,",2019
829,Andre Hoffmann,https://www.transfermarkt.com/andre-hoffmann/profil/spieler/85164,116,"Torn Muscle Fibre ,",2019
830,Zanka,https://www.transfermarkt.com/zanka/profil/spieler/52059,86,"Ill , Knock , Ankle Injury , Knee Surgery ,",2019
831,Niko Gießelmann,https://www.transfermarkt.com/niko-giesselmann/profil/spieler/72792,16,"Unknown Injury ,",2019
832,Markus Suttner,https://www.transfermarkt.com/markus-suttner/profil/spieler/31514,7,"Bruised Hip ,",2019
833,Diego Contento,https://www.transfermarkt.com/diego-contento/profil/spieler/39717,528,"Concussion , Ankle Injury ,",2019
834,Jean Zimmer,https://www.transfermarkt.com/jean-zimmer/profil/spieler/118196,112,"Ill , Influenza ,",2019
835,Marcel Sobottka,https://www.transfermarkt.com/marcel-sobottka/profil/spieler/119044,130,"Pulled hamstring at the adductors , Cold , Muscular problems ,",2019
836,Adam Bodzek,https://www.transfermarkt.com/adam-bodzek/profil/spieler/20778,77,"Muscular problems , Fractured Rib ,",2019
837,Valon Berisha,https://www.transfermarkt.com/valon-berisha/profil/spieler/145115,429,"Foot Injury , Hamstring Injury , Muscular problems , Knee Surgery , Calf Injury , Muscular problems , Muscular problems , Muscular problems , Muscular problems , Calf Problems , Hip Injury ,",2019
838,Aymen Barkok,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,105,"Corona virus , Twisted knee ,",2019
839,Oliver Fink,https://www.transfermarkt.com/oliver-fink/profil/spieler/11268,148,"Thigh Problems , Adductor problems , Foot Injury , Muscular problems ,",2019
840,Erik Thommy,https://www.transfermarkt.com/erik-thommy/profil/spieler/156779,12,"Pelvic obliquity ,",2019
841,Kevin Stöger,https://www.transfermarkt.com/kevin-stoger/profil/spieler/106872,20,"Cold , Corona virus ,",2019
842,Nana Ampomah,https://www.transfermarkt.com/nana-ampomah/profil/spieler/429086,47,"tendon irritation ,",2019
843,Kenan Karaman,https://www.transfermarkt.com/kenan-karaman/profil/spieler/119557,26,"Corona virus ,",2019
844,Thomas Pledl,https://www.transfermarkt.com/thomas-pledl/profil/spieler/131561,23,"Shoulder Injury ,",2019
845,Dawid Kownacki,https://www.transfermarkt.com/dawid-kownacki/profil/spieler/208167,14,"Torn Muscle Fibre ,",2019
847,Neven Subotic,https://www.transfermarkt.com/neven-subotic/profil/spieler/40995,94,"Muscular problems , Groin Strain ,",2019
848,Florian Hübner,https://www.transfermarkt.com/florian-hubner/profil/spieler/85822,13,"Pulled hamstring at the adductors ,",2019
849,Michael Parensen,https://www.transfermarkt.com/michael-parensen/profil/spieler/18533,39,"Torn Muscle Fibre , Bruised Rib , Ill ,",2019
850,Lars Dietz,https://www.transfermarkt.com/lars-dietz/profil/spieler/224513,102,"Fractured Toe , Concussion , Torn Muscle Fibre ,",2019
851,Christopher Lenz,https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844,11,"Hamstring Injury ,",2019
852,Ken Reichel,https://www.transfermarkt.com/ken-reichel/profil/spieler/16831,7,"Knee Injury ,",2019
853,Manuel Schmiedebach,https://www.transfermarkt.com/manuel-schmiedebach/profil/spieler/41507,2,"Muscular problems ,",2019
854,Nicolai Rapp,https://www.transfermarkt.com/nicolai-rapp/profil/spieler/185427,50,"Muscular problems , Torn Muscle Fibre ,",2019
855,Grischa Prömel,https://www.transfermarkt.com/grischa-promel/profil/spieler/234029,28,"Ankle Fracture ,",2019
856,Christian Gentner,https://www.transfermarkt.com/christian-gentner/profil/spieler/19112,27,"Unknown Injury ,",2019
857,Felix Kroos,https://www.transfermarkt.com/felix-kroos/profil/spieler/31910,20,"Muscular problems ,",2019
858,Julius Kade,https://www.transfermarkt.com/julius-kade/profil/spieler/317735,168,"Finger Injury ,",2019
859,Marius Bülter,https://www.transfermarkt.com/marius-bulter/profil/spieler/116088,7,"Infection ,",2019
860,Joshua Mees,https://www.transfermarkt.com/joshua-mees/profil/spieler/196815,65,"Hamstring Injury , Adductor problems ,",2019
861,Sebastian Polter,https://www.transfermarkt.com/sebastian-polter/profil/spieler/60957,53,"Cruciate Ligament Injury ,",2019
862,Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,147,"Ankle problems ,",2019
863,Suleiman Abdullahi,https://www.transfermarkt.com/suleiman-abdullahi/profil/spieler/356118,23,"Minor Knock , Knee Problems ,",2019
864,Leopold Zingerle,https://www.transfermarkt.com/leopold-zingerle/profil/spieler/160971,88,"Hand Injury ,",2019
865,Leon Brüggemeier,https://www.transfermarkt.com/leon-bruggemeier/profil/spieler/259150,196,"Cruciate Ligament Rupture ,",2019
866,Christian Strohdiek,https://www.transfermarkt.com/christian-strohdiek/profil/spieler/48081,14,"Back trouble ,",2019
867,Jamilu Collins,https://www.transfermarkt.com/jamilu-collins/profil/spieler/254934,6,"Cruciate Ligament Injury ,",2019
868,Kai Pröger,https://www.transfermarkt.com/kai-proger/profil/spieler/223572,4,"Torn Muscle Fibre ,",2019
869,Abdelhamid Sabiri,https://www.transfermarkt.com/abdelhamid-sabiri/profil/spieler/340394,143,"Unknown Injury , Hamstring Injury , Fitness ,",2019
870,Cauly,https://www.transfermarkt.com/cauly/profil/spieler/162812,23,"Unknown Injury , Fibula Fracture ,",2019
871,Gerrit Holtmann,https://www.transfermarkt.com/gerrit-holtmann/profil/spieler/190289,164,"Meniscal Injury , Ill ,",2019
872,Dennis Jastrzembski,https://www.transfermarkt.com/dennis-jastrzembski/profil/spieler/358870,46,"Bruised Foot , Calf Problems , Bruised Foot , Calf Problems ,",2019
873,Sven Michel,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,46,"Cold ,",2019
874,Khiry Shelton,https://www.transfermarkt.com/khiry-shelton/profil/spieler/354609,123,"Groin Injury , Medial Collateral Ligament Tear , Knee Injury ,",2019
875,Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,227,"Flu , Corona virus , Muscular problems ,",2019
876,Matthijs de Ligt,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,10,"Virus Infection ,",2019
877,Leonardo Bonucci,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983,20,"Tear in the abductor muscle , Leg Injury ,",2019
878,Danilo,https://www.transfermarkt.com/danilo/profil/spieler/145707,97,"Ankle Injury , Muscular problems , Rest ,",2019
879,Daniele Rugani,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,21,"Problems with the hip flexor , Abdominal Influenza ,",2019
880,Giorgio Chiellini,https://www.transfermarkt.com/giorgio-chiellini/profil/spieler/29260,56,"Leg Injury , Calf Injury , Corona virus , Muscular problems ,",2019
881,Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,39,"Muscle Fatigue , Biceps femoris muscle injury , Muscular problems , Thigh Problems ,",2019
882,Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,55,"Cruciate Ligament Injury , Muscle Fatigue , Muscle Fatigue , Hamstring Injury ,",2019
884,Daouda Peeters,https://www.transfermarkt.com/daouda-peeters/profil/spieler/365451,72,"neuropathy ,",2019
885,Miralem Pjanic,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,6,"Unknown Injury ,",2019
886,Rodrigo Bentancur,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362,18,"Cruciate Ligament Rupture ,",2019
887,Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,184,"Corona virus , Muscular problems , Muscle Fatigue , Muscular problems , Muscular problems , Thigh Problems , Muscular problems ,",2019
888,Blaise Matuidi,https://www.transfermarkt.com/blaise-matuidi/profil/spieler/33923,6,"Corona virus , Calf Problems ,",2019
889,Sami Khedira,https://www.transfermarkt.com/sami-khedira/profil/spieler/29401,193,"Cals Sclerosis , Cals Sclerosis , Calf Injury , Tear in the abductor muscle , Knee Surgery , Knee Surgery , Fitness ,",2019
890,Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,119,"Flu ,",2019
891,Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,213,"Unknown Injury ,",2019
892,Federico Bernardeschi,https://www.transfermarkt.com/federico-bernardeschi/profil/spieler/197300,16,"Pubalgia , Muscular problems ,",2019
893,Douglas Costa,https://www.transfermarkt.com/douglas-costa/profil/spieler/75615,202,"Leg Injury , Calf Injury , Hairline crack in the foot , Tear in the abductor muscle ,",2019
894,Paulo Dybala,https://www.transfermarkt.com/paulo-dybala/profil/spieler/206050,32,"Ankle problems , Distortion of the ankle ,",2019
895,Cristiano Ronaldo,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,14,"Ill ,",2019
896,Gonzalo Higuaín,https://www.transfermarkt.com/gonzalo-higuain/profil/spieler/39153,16,"Knee Problems , Corona virus , Back trouble ,",2019
897,Mario Mandzukic,https://www.transfermarkt.com/mario-mandzukic/profil/spieler/34572,80,"Bronchitis , Muscular problems , Ankle problems , Nose surgery , Patella problems ,",2019
898,Kwang-song Han,https://www.transfermarkt.com/kwang-song-han/profil/spieler/402193,140,"Knee Surgery , Distortion of the ankle ,",2019
899,Giacomo Vrioni,https://www.transfermarkt.com/giacomo-vrioni/profil/spieler/363178,6,"Knock ,",2019
900,Stefan de Vrij,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,42,"Leg Injury , Ankle problems , Unknown Injury ,",2019
901,Alessandro Bastoni,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,58,"Fever , Hamstring Injury ,",2019
902,Diego Godín,https://www.transfermarkt.com/diego-godin/profil/spieler/54928,70,"Torn muscle bundle , Adductor problems , Strain , Patella problems , Knock ,",2019
903,Dalbert,https://www.transfermarkt.com/dalbert/profil/spieler/312862,25,"Cruciate Ligament Injury ,",2019
904,Cristiano Biraghi,https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555,14,"Flu ,",2019
905,Federico Dimarco,https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116,109,"Abdominal muscles injury , Muscle Fatigue , Unknown Injury ,",2019
907,Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,31,"Calf Injury , Thigh Problems , Hamstring Injury ,",2019
908,Stefano Sensi,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179,28,"Muscular problems , Fibula Fracture ,",2019
909,Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,42,"Knee Problems , Biceps femoris muscle injury , Knee Problems , Muscular problems ,",2019
910,Borja Valero,https://www.transfermarkt.com/borja-valero/profil/spieler/40372,11,"Unknown Injury ,",2019
911,Victor Moses,https://www.transfermarkt.com/victor-moses/profil/spieler/59866,23,"Unknown Injury , Achilles tendon surgery ,",2019
913,Matteo Politano,https://www.transfermarkt.com/matteo-politano/profil/spieler/165895,57,"Bruise ,",2019
914,Romelu Lukaku,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341,58,"Knee inflammation , Biceps femoris muscle injury , Hamstring Injury ,",2019
915,Lautaro Martínez,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,31,"Muscle Fatigue , Corona virus ,",2019
916,Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,139,"Muscular problems , Muscular problems , Calf Injury , Ankle problems , Adductor problems , Unknown Injury ,",2019
917,Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,135,"Wirst Injury ,",2019
918,David Ospina,https://www.transfermarkt.com/david-ospina/profil/spieler/73396,29,"Elbow Injury , Influenza ,",2019
919,Konstantinos Manolas,https://www.transfermarkt.com/konstantinos-manolas/profil/spieler/104752,95,"Unknown Injury , Hip Injury , Ankle Injury , Abdominal Influenza , Fitness , Strain in the thigh and gluteal muscles , Distortion of the ankle , Fitness , Distortion of the ankle , Strain , Bruised Rib ,",2019
920,Nikola Maksimovic,https://www.transfermarkt.com/nikola-maksimovic/profil/spieler/124715,26,"Unknown Injury ,",2019
921,Vlad Chiriches,https://www.transfermarkt.com/vlad-chiriches/profil/spieler/123261,366,"Muscle Fatigue , Tear in the abductor muscle , Unknown Injury , Muscular problems ,",2019
922,Sebastiano Luperto,https://www.transfermarkt.com/sebastiano-luperto/profil/spieler/278531,37,"Unknown Injury ,",2019
923,Lorenzo Tonelli,https://www.transfermarkt.com/lorenzo-tonelli/profil/spieler/111347,10,"Cruciate Ligament Injury ,",2019
924,Mário Rui,https://www.transfermarkt.com/mario-rui/profil/spieler/87884,20,"Hamstring Injury , Thigh Problems ,",2019
925,Faouzi Ghoulam,https://www.transfermarkt.com/faouzi-ghoulam/profil/spieler/126656,117,"Muscle Injury , Muscular problems ,",2019
926,Allan,https://www.transfermarkt.com/allan/profil/spieler/126422,8,"Muscle Injury , Groin Injury ,",2019
927,Stanislav Lobotka,https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,38,"Biceps femoris muscle injury ,",2019
929,Fabián Ruiz,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,16,"Adductor problems , Corona virus ,",2019
930,Piotr Zielinski,https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136,10,"Calf Problems ,",2019
931,Simone Verdi,https://www.transfermarkt.com/simone-verdi/profil/spieler/130360,60,"Unknown Injury , Muscular problems ,",2019
932,Lorenzo Insigne,https://www.transfermarkt.com/lorenzo-insigne/profil/spieler/133964,44,"Knock , Calf Injury , Calf Problems , Muscle Fatigue , Tear in the abductor muscle , Corona virus ,",2019
933,Amin Younes,https://www.transfermarkt.com/amin-younes/profil/spieler/96167,50,"Achilles tendon problems , Ill , Muscle Injury , Ill , Adductor problems , Knock ,",2019
934,Hirving Lozano,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889,90,"Knee Injury , Muscular problems , Influenza ,",2019
936,Dries Mertens,https://www.transfermarkt.com/dries-mertens/profil/spieler/56416,3,"Twisted knee ,",2019
937,Fernando Llorente,https://www.transfermarkt.com/fernando-llorente/profil/spieler/35564,8,"Corona virus ,",2019
938,Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,48,"Corona virus , Fitness ,",2019
939,Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,13,"Thigh Problems ,",2019
941,Alessio Romagnoli,https://www.transfermarkt.com/alessio-romagnoli/profil/spieler/197747,37,"Biceps femoris muscle injury , Adductor problems ,",2019
942,Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,321,"Shoulder Injury , Back trouble , Fever , Patella problems ,",2019
943,Mateo Musacchio,https://www.transfermarkt.com/mateo-musacchio/profil/spieler/45653,32,"Unknown Injury ,",2019
944,Ricardo Rodríguez,https://www.transfermarkt.com/ricardo-rodriguez/profil/spieler/86784,4,"Fever ,",2019
945,Simon Kjaer,https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859,40,"Rest , Unknown Injury ,",2019
946,Theo Hernández,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,5,"Flu ,",2019
947,Andrea Conti,https://www.transfermarkt.com/andrea-conti/profil/spieler/111227,11,"tendon irritation ,",2019
948,Davide Calabria,https://www.transfermarkt.com/davide-calabria/profil/spieler/262523,154,"Muscular problems , Hip problems , Bruise , Biceps femoris muscle injury ,",2019
949,Lucas Biglia,https://www.transfermarkt.com/lucas-biglia/profil/spieler/26721,108,"Unknown Injury , Unknown Injury ,",2019
950,Franck Kessié,https://www.transfermarkt.com/franck-kessie/profil/spieler/294808,4,"Muscle Injury ,",2019
951,Hakan Calhanoglu,https://www.transfermarkt.com/hakan-calhanoglu/profil/spieler/126414,15,"Tear in the abductor muscle , Problems with the hip flexor , Muscular problems ,",2019
952,Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,255,"Adductor problems , Muscle Fatigue ,",2019
953,Rade Krunic,https://www.transfermarkt.com/rade-krunic/profil/spieler/259953,12,"Knee Problems ,",2019
