,Player,Player_url,Duration_2018,Type_2018,Season,Duration_2019,Type_2019,Duration_2020,Type_2020,Duration_2021,Type_2021,Duration_2022,Type_2022,Duration_2023,Type_2023
518,Naldo,https://www.transfermarkt.com/naldo/profil/spieler/32213,24.0,"Knock , Strain , Knock , Strain ,",2018,,,,,,,,,,
519,Hamza Mendyl,https://www.transfermarkt.com/hamza-mendyl/profil/spieler/447221,162.0,"Cruciate Ligament Rupture ,",2018,64.0,"Rupture of Outer Meniscus , Corona virus ,",,,,,,,,
520,Bastian Oczipka,https://www.transfermarkt.com/bastian-oczipka/profil/spieler/53437,4.0,"Infection ,",2018,142.0,"Corona virus ,",,,22.0,"Muscle Injury , Muscle Injury ,",,,,
521,Sascha Riether,https://www.transfermarkt.com/sascha-riether/profil/spieler/1662,5.0,"Lumbago ,",2018,,,,,,,,,,
522,Benjamin Stambouli,https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160,11.0,"Thigh Problems ,",2018,96.0,"Unknown Injury , Unknown Injury ,",279.0,"Unknown Injury , Unknown Injury ,",,,,,,
523,Omar Mascarell,https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031,319.0,"Hairline crack in the foot , Foot Injury , Fitness , Achilles tendon surgery , Achilles tendon problems ,",2018,23.0,"Torn Muscle Fibre ,",202.0,"Torn Muscle Fibre , Muscular problems ,",76.0,"Torn Muscle Fibre , Muscular problems ,",,,,
524,Weston McKennie,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697,73.0,"Muscular problems , Fitness , Medial Collateral Ligament Knee Injury , Torn Muscle Fibre ,",2018,54.0,"Muscle Injury , Shoulder Injury , Metatarsal Fracture , Knee Problems ,",45.0,"Muscle Injury , Shoulder Injury ,",20.0,"Corona virus , Corona virus ,",206.0,"Metatarsal Fracture , Knee Problems , Metatarsal Fracture , Knee Problems ,",56.0,"Muscle Injury , Shoulder Injury , Muscle Injury , Shoulder Injury ,"
525,Suat Serdar,https://www.transfermarkt.com/suat-serdar/profil/spieler/261905,81.0,"Hamstring Injury , Compartment syndrome , Minor Knock ,",2018,,,56.0,"Infection , Corona virus , Ill , Quarantine ,",162.0,"Quarantine , Cold , Hamstring Injury , Knee Injury ,",17.0,"Corona virus , Ill ,",14.0,"Infection ,"
526,Nabil Bentaleb,https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537,72.0,"Pubitis , groin strain , Calf muscle strain ,",2018,17.0,"Groin Surgery , groin strain , Torn Meniscus , groin strain ,",158.0,"Groin Surgery , groin strain ,",232.0,"Groin Surgery , groin strain , Groin Surgery , groin strain ,",,,,
527,Amine Harit,https://www.transfermarkt.com/amine-harit/profil/spieler/372711,3.0,"Virus Infection , Muscular problems , Calf Problems ,",2018,87.0,"Cruciate Ligament Injury , Adductor problems , Knee Problems ,",82.0,"Cruciate Ligament Injury , Adductor problems ,",23.0,"Knee Problems , Corona virus ,",4.0,"Adductor problems ,",426.0,"Cruciate Ligament Injury , Cruciate Ligament Injury ,"
528,Alessandro Schöpf,https://www.transfermarkt.com/alessandro-schopf/profil/spieler/118397,171.0,"Rest , Tear in a joint capsule , Back trouble , Fitness , Ruptured cruciate ligament ,",2018,124.0,"Muscle Injury ,",43.0,"Muscle Injury , Sprained ankle ,",30.0,"Thigh Problems , Calf Injury ,",,,,
529,Yevgen Konoplyanka,https://www.transfermarkt.com/yevgen-konoplyanka/profil/spieler/58949,4.0,"Muscle Injury ,",2018,,,,,,,,,,
530,Fabian Reese,https://www.transfermarkt.com/fabian-reese/profil/spieler/227102,5.0,"Flu ,",2018,2.0,"Corona virus ,",,,,,,,,
531,Breel Embolo,https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,182.0,"Muscle Injury , Ankle fracture ,",2018,117.0,"Cruciate Ligament Rupture , Unknown Injury ,",84.0,"Cruciate Ligament Rupture , Unknown Injury , Knee Problems ,",23.0,"Quarantine , Ankle problems ,",115.0,"Hamstring Injury , Hamstring Injury , Hamstring Injury ,",114.0,"Unknown Injury , Knee Problems , Unknown Injury , Knee Problems ,"
532,Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,46.0,"Calf Problems , Shoulder Injury , Calf muscle strain , Muscular problems , Calf Problems ,",2018,336.0,"Fitness , Pubitis , Pubis bone irritation , Ill ,",42.0,"Fitness , Pubitis ,",106.0,"Quarantine , Toe Injury , Hamstring Injury , Concussion , Muscular problems ,",21.0,"Corona virus , Cold ,",301.0,"Pubitis , Pubis bone irritation , Ill , Surgery , Adductor problems ,"
533,Guido Burgstaller,https://www.transfermarkt.com/guido-burgstaller/profil/spieler/49239,13.0,"Bruised Foot , Bruised Foot ,",2018,107.0,"Muscle Injury , Kidney problems , Ruptured knee ligament , Dental Surgery ,",,,,,,,,
534,Ahmed Kutucu,https://www.transfermarkt.com/ahmed-kutucu/profil/spieler/452084,34.0,"Muscular problems ,",2018,27.0,"Corona virus , Unknown Injury ,",12.0,"Corona virus , Unknown Injury ,",,,,,,
535,Steven Skrzybski,https://www.transfermarkt.com/steven-skrzybski/profil/spieler/93827,50.0,"Torn Muscle Fibre , Toe Injury , Thigh Problems , Ill , Achilles Irritation ,",2018,181.0,"Bruised Rib , Ligament Injury , Thigh Problems , Thigh Problems ,",5.0,"Bruised Rib ,",,,,,,
536,Franco Di Santo,https://www.transfermarkt.com/franco-di-santo/profil/spieler/59783,17.0,"Muscular problems , Tear in a joint capsule , Bruise ,",2018,,,,,,,,,,
537,Cedric Teuchert,https://www.transfermarkt.com/cedric-teuchert/profil/spieler/207597,21.0,"Knee Problems , Cold ,",2018,,,63.0,"Muscle Injury , Infection , Minor Knock ,",24.0,"Knee Injury ,",,,,
538,Haji Wright,https://www.transfermarkt.com/haji-wright/profil/spieler/315291,11.0,"Flu ,",2018,,,,,,,,,,
539,Rune Jarstein,https://www.transfermarkt.com/rune-jarstein/profil/spieler/24112,25.0,"Torn Muscle Fibre , Rest , Rest , Infection , Muscular problems ,",2018,9.0,"Knee Surgery ,",14.0,"Knee Surgery ,",241.0,"Corona virus ,",62.0,"Knee Surgery ,",,
540,Thomas Kraft,https://www.transfermarkt.com/thomas-kraft/profil/spieler/39732,33.0,"Blockade in the spinal , Bruised Knee , Influenza , Calf Problems , Nasal Bone Fracture , Neck Injury ,",2018,12.0,"Back trouble , Nose Injury ,",,,,,,,,
541,Marius Gersbeck,https://www.transfermarkt.com/marius-gersbeck/profil/spieler/196382,277.0,"Cruciate Ligament Rupture ,",2018,,,,,,,,,,
542,Dennis Smarsch,https://www.transfermarkt.com/dennis-smarsch/profil/spieler/342966,356.0,"Twisted knee ,",2018,,,,,,,,,,
543,Jonathan Klinsmann,https://www.transfermarkt.com/jonathan-klinsmann/profil/spieler/334992,159.0,"Shoulder Injury , Toe Injury , Fitness , Torn Ankle Ligament , Patella tendon irritation ,",2018,,,,,,,,,,
544,Niklas Stark,https://www.transfermarkt.com/niklas-stark/profil/spieler/162434,87.0,"Thigh Problems , Nasal Bone Fracture , Fitness , Calf Injury , Fractured Rib ,",2018,87.0,"Ill , Ill , Bruised Foot ,",70.0,"Ill , Ill , Bruised Foot , Cold , Bone buckling ,",,,28.0,"Bone buckling , Corona virus , Adductor problems ,",34.0,"Ill , Ill , Bruised Foot , Cold , Ill , Ill ,"
545,Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,83.0,"Muscle Injury , Shin bone bruise , Ill , Rest , Rest , Adductor problems ,",2018,91.0,"Achilles tendon problems , Unknown Injury , Biceps femoris muscle injury ,",49.0,"Achilles tendon problems , Unknown Injury , Biceps femoris muscle injury , Muscle Injury ,",,,84.0,"Muscle Injury , Knock ,",,
546,Jordan Torunarigha,https://www.transfermarkt.com/jordan-torunarigha/profil/spieler/227110,37.0,"Bruised Hip , Influenza , Pelvis Injury , Ligament Problems ,",2018,129.0,"Knock , Ankle Injury , Ankle Injury , Muscle Injury , Muscle Injury , Hamstring Injury ,",14.0,"Knock ,",80.0,"Hip Injury , Ruptured syndesmotic ligament ,",,,,
547,Derrick Luckassen,https://www.transfermarkt.com/derrick-luckassen/profil/spieler/241457,18.0,"Knee Injury ,",2018,,,,,,,,,,
548,Fabian Lustenberger,https://www.transfermarkt.com/fabian-lustenberger/profil/spieler/42203,32.0,"Knee Problems , Knee Problems , Nasal Bone Fracture , Concussion , Minor Knock , Minor Knock ,",2018,,,,,,,,,,
549,Florian Baak,https://www.transfermarkt.com/florian-baak/profil/spieler/296345,5.0,"Gastric problems ,",2018,36.0,"Unknown Injury , Unknown Injury , Unknown Injury ,",,,,,,,,
550,Maximilian Mittelstädt,https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,57.0,"Problems with the right hip flexor , Nasal Bone Fracture , Fitness , Foot Injury ,",2018,16.0,"Torn Collateral Ligament ,",37.0,"Torn Collateral Ligament , Corona virus , Concussion ,",22.0,"Concussion ,",4.0,"Corona virus ,",,
551,Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,0.0,"Rest , Rest ,",2018,35.0,"Muscular problems , Corona virus , Muscular problems ,",56.0,"Muscular problems , Corona virus , Muscular problems , Adductor problems ,",64.0,"Fitness , Corona virus , Adductor problems ,",43.0,"Muscular problems , Corona virus , Muscular problems , Adductor problems ,",,
552,Peter Pekarik,https://www.transfermarkt.com/peter-pekarik/profil/spieler/51100,11.0,"Knock , Minor Knock ,",2018,112.0,"Corona virus , Torn Muscle Fibre ,",260.0,"Corona virus , Torn Muscle Fibre , Quarantine , Calf Injury , Fitness ,",,,8.0,"Corona virus , Corona virus ,",,
553,Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,35.0,"Mononucleosis , Fever , Ankle problems ,",2018,155.0,"Muscular problems , Fitness , Corona virus , Bronchitis , Muscular problems ,",156.0,"Muscular problems , Fitness , Corona virus , Bronchitis , Muscular problems ,",50.0,"Gastric problems , Ankle Injury , Fitness , Twisted knee ,",49.0,"Fitness , Corona virus , Bronchitis , Muscular problems , Infection , Fitness ,",8.0,"Muscular problems , Muscular problems ,"
554,Vladimir Darida,https://www.transfermarkt.com/vladimir-darida/profil/spieler/179643,94.0,"Toe Injury , Fitness , Arthroscopie , Stretched Ligament , Bruised Rib , Bruise , Bruise ,",2018,194.0,"Corona virus , Hamstring Injury , Minor Knock , Quarantine , Cold ,",28.0,"Corona virus , Hamstring Injury ,",7.0,"Minor Knock ,",23.0,"Corona virus , Hamstring Injury ,",,
555,Julius Kade,https://www.transfermarkt.com/julius-kade/profil/spieler/317735,36.0,"Torn Ankle Ligament , Torn Muscle Fibre ,",2018,168.0,"Finger Injury ,",,,,,,,,
556,Valentino Lazaro,https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368,59.0,"Fitness , Ruptured ankle aigament ,",2018,,,,,,,164.0,"Muscle Injury , Muscular problems , Corona virus , Muscle Injury , Muscle Injury , Muscular problems , Corona virus , Muscle Injury ,",166.0,"Unknown Injury , Sideband tear in the knee , Unknown Injury , Sideband tear in the knee ,"
557,Ondrej Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,42.0,"Calf Problems , Sprained Ankle , Calf Problems , Sprained Ankle ,",2018,,,,,,,,,172.0,"Cruciate Ligament Injury , Cruciate Ligament Injury ,"
558,Sidney Friede,https://www.transfermarkt.com/sidney-friede/profil/spieler/282658,10.0,"Concussion , Concussion ,",2018,64.0,"Torn lateral collateral ligament ,",,,,,,,,
559,Mathew Leckie,https://www.transfermarkt.com/mathew-leckie/profil/spieler/126214,42.0,"Thigh Problems , Rest , Thigh Problems , Rest ,",2018,90.0,"Hamstring Injury , Groin Injury , Groin Injury , Muscular problems ,",46.0,"Hamstring Injury , Groin Injury , Groin Injury , Muscular problems ,",,,,,,
560,Salomon Kalou,https://www.transfermarkt.com/salomon-kalou/profil/spieler/7971,12.0,"Adductor problems , Back trouble ,",2018,28.0,"Quarantine ,",,,,,,,,
561,Alexander Esswein,https://www.transfermarkt.com/alexander-esswein/profil/spieler/45662,10.0,"Cold ,",2018,,,,,,,,,,
562,Palkó Dárdai,https://www.transfermarkt.com/palko-dardai/profil/spieler/300508,70.0,"Torn Muscle Fibre , Back trouble , Toe Injury ,",2018,158.0,"Muscular problems , Quarantine ,",,,,,,,,
563,Davie Selke,https://www.transfermarkt.com/davie-selke/profil/spieler/178459,101.0,"Cold , Rest , Marrow bulge , Ankle Injury ,",2018,63.0,"Cold , Cold ,",,,53.0,"Thigh Problems , Thigh Problems , groin strain ,",74.0,"Thigh Problems , Concussion , Corona virus , Fractured Rib , Concussion ,",18.0,"Cold , Cold , Infection ,"
564,Vedad Ibisevic,https://www.transfermarkt.com/vedad-ibisevic/profil/spieler/21175,10.0,"Nasal Bone Fracture , Rest ,",2018,,,14.0,"Quarantine ,",,,,,,
565,Stefanos Kapino,https://www.transfermarkt.com/stefanos-kapino/profil/spieler/68410,10.0,"Bruised Knee ,",2018,150.0,"Torn Muscle Fibre ,",4.0,"Torn Muscle Fibre ,",17.0,"Corona virus ,",,,,
566,Michael Zetterer,https://www.transfermarkt.com/michael-zetterer/profil/spieler/196813,435.0,"Wirst Injury , Foot Injury , Eye Injury ,",2018,,,8.0,"Ill ,",,,6.0,"Corona virus ,",12.0,"Ill , Ill ,"
567,Milos Veljkovic,https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228,15.0,"Ankle Injury , Bruised Foot ,",2018,25.0,"Ill ,",129.0,"Ill , Infection , Abdominal Strain , Calf Problems , Ill ,",,,91.0,"Torn Muscle Fibre , Calf Problems , groin strain , Corona virus , Muscle Injury , Corona virus ,",37.0,"Calf Problems , Ill , Achilles tendon problems , Muscular problems , tendon irritation ,"
568,Robert Bauer,https://www.transfermarkt.com/robert-bauer/profil/spieler/179634,3.0,"Ill ,",2018,,,,,,,,,,
569,Sebastian Langkamp,https://www.transfermarkt.com/sebastian-langkamp/profil/spieler/39094,104.0,"Torn Muscle Fibre , Rest , Hip problems , Calf Problems , Ligament Problems , Calf Problems , Achilles tendon problems ,",2018,22.0,"Knee Problems , Back trouble ,",,,,,,,,
570,Niklas Moisander,https://www.transfermarkt.com/niklas-moisander/profil/spieler/5017,87.0,"Thigh Problems , Torn Muscle Fibre ,",2018,8.0,"Cruciate Ligament Injury , Calf Injury ,",89.0,"Cruciate Ligament Injury , Calf Injury , Muscular problems ,",,,,,,
571,Ludwig Augustinsson,https://www.transfermarkt.com/ludwig-augustinsson/profil/spieler/170646,50.0,"Cold , Influenza , Hamstring Injury , Thigh Problems , Knee Problems ,",2018,,,185.0,"Hamstring Injury , Muscular problems , Thigh Muscle Strain , Back trouble ,",76.0,"Muscular problems , Thigh Muscle Strain , Back trouble , Muscular problems , Thigh Muscle Strain , Muscular problems , Thigh Muscle Strain ,",,,,
572,Theodor Gebre Selassie,https://www.transfermarkt.com/theodor-gebre-selassie/profil/spieler/60632,14.0,"Influenza , Infection ,",2018,30.0,"Fractured Leg , Hamstring Injury , Bruised Knee ,",57.0,"Fractured Leg ,",,,,,,
573,Nuri Sahin,https://www.transfermarkt.com/nuri-sahin/profil/spieler/31095,7.0,"Abdominal Influenza , Back trouble ,",2018,7.0,"Corona virus , Gastric problems ,",,,,,,,,
574,Philipp Bargfrede,https://www.transfermarkt.com/philipp-bargfrede/profil/spieler/42033,10.0,"Gastric problems , Bruised Foot , Minor Knock ,",2018,251.0,"Calf Injury , Thigh Problems , Knee Surgery , Thigh Problems , Thigh Problems , Thigh Problems ,",62.0,"Calf Injury , Thigh Problems ,",,,,,,
575,Ole Käuper,https://www.transfermarkt.com/ole-kauper/profil/spieler/195676,154.0,"Foot surgery ,",2018,,,,,,,,,,
576,Thanos Petsos,https://www.transfermarkt.com/thanos-petsos/profil/spieler/82110,50.0,"Ill ,",2018,,,,,,,,,,
577,Davy Klaassen,https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932,15.0,"Foot Injury ,",2018,,,,,,,,,,
578,Kevin Möhwald,https://www.transfermarkt.com/kevin-mohwald/profil/spieler/94137,7.0,"Thigh Problems ,",2018,24.0,"Foot Injury ,",340.0,"Foot Injury ,",81.0,"Abdominal Influenza , Fitness ,",59.0,"Corona virus , Muscular problems , Sprained Ankle , Quarantine ,",,
579,Milot Rashica,https://www.transfermarkt.com/milot-rashica/profil/spieler/291739,3.0,"Minor Knock ,",2018,5.0,"Ankle fracture ,",35.0,"Ankle fracture , Adductor problems ,",178.0,"Adductor problems , Hamstring Injury , Knee Problems , Adductor problems , Hamstring Injury , Knee Problems ,",,,,
580,Martin Harnik,https://www.transfermarkt.com/martin-harnik/profil/spieler/31159,32.0,"Influenza , Abdominal Influenza , Fever , Heelspur ,",2018,68.0,"Torn Muscle Fibre , Thigh Muscle Strain , Knee Problems , Hip Injury ,",,,,,,,,
581,Fin Bartels,https://www.transfermarkt.com/fin-bartels/profil/spieler/36207,428.0,"Achilles tendon rupture ,",2018,77.0,"Adductor problems , Collarbone fracture ,",,,,,,,,
582,Max Kruse,https://www.transfermarkt.com/max-kruse/profil/spieler/36182,38.0,"Adductor problems , Collarbone fracture ,",2018,,,161.0,"Torn Muscle Fibre , Torn Muscle Fibre , Thigh Problems ,",88.0,"Muscular problems , Torn muscle bundle ,",17.0,"Thigh Problems , Foot Injury ,",,
583,Yuya Osako,https://www.transfermarkt.com/yuya-osako/profil/spieler/108650,54.0,"Thigh Problems , Ill , Influenza , Pneumonia , Ligament Injury ,",2018,64.0,"Groin Injury , Adductor problems , Adductor problems ,",39.0,"Groin Injury , Adductor problems ,",,,,,,
584,Aron Jóhannsson,https://www.transfermarkt.com/aron-johannsson/profil/spieler/119169,83.0,"Ankle problems , Ankle Injury , Achilles tendon problems , Muscular problems , Knee Problems , Knee Problems ,",2018,,,,,,,,,,
585,Claudio Pizarro,https://www.transfermarkt.com/claudio-pizarro/profil/spieler/532,39.0,"Thigh Problems , Thigh Problems ,",2018,21.0,"Hamstring Injury ,",,,,,,,,
586,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,6.0,"Shoulder Injury ,",2018,72.0,"Flu , Fitness , Corona virus ,",,,,,24.0,"Fitness , Corona virus ,",10.0,"Flu , Flu ,"
587,Robin Zentner,https://www.transfermarkt.com/robin-zentner/profil/spieler/160963,115.0,"Knee Problems , Cut , Bruise , laceration , Eye Injury ,",2018,,,113.0,"Back trouble ,",19.0,"Abdominal Strain , Back Injury ,",,,25.0,"Back trouble ,"
588,René Adler,https://www.transfermarkt.com/rene-adler/profil/spieler/1784,548.0,"Cartilage Damage , Influenza , Influenza , Adductor problems , Fitness , Hamstring Injury ,",2018,,,,,,,,,,
589,Jannik Huth,https://www.transfermarkt.com/jannik-huth/profil/spieler/160954,85.0,"Hamstring Injury , Craze in the middle finger ,",2018,,,,,,,,,,
590,Stefan Bell,https://www.transfermarkt.com/stefan-bell/profil/spieler/82350,70.0,"Thigh Problems , Patella problems , Minor Knock , Infection , Knee Problems ,",2018,7.0,"Minor Knock ,",238.0,"Minor Knock ,",,,,,7.0,"Minor Knock ,"
591,Alexander Hack,https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,142.0,"Fitness , Torn Muscle Fibre , Fitness , Medial Collateral Ligament Injury ,",2018,76.0,"Corona virus ,",,,,,18.0,"Corona virus ,",,
592,Niko Bungert,https://www.transfermarkt.com/niko-bungert/profil/spieler/30070,274.0,"Torn Muscle Fibre , Muscular problems , Muscular problems , Muscular problems , Ill , Fitness , Torn Muscle Fibre , Fitness , Muscular problems , Calf muscle strain , Pulled hamstring at the adductors ,",2018,,,,,,,,,,
593,Marin Sverko,https://www.transfermarkt.com/marin-sverko/profil/spieler/282169,56.0,"Fitness , Strain in the thigh and gluteal muscles ,",2018,,,,,,,,,,
594,Gaëtan Bussmann,https://www.transfermarkt.com/gaetan-bussmann/profil/spieler/127177,93.0,"Fitness , Torn Muscle Fibre , Fitness ,",2018,,,,,,,,,,
595,Daniel Brosinski,https://www.transfermarkt.com/daniel-brosinski/profil/spieler/43984,11.0,"Cold , Ankle problems , Minor Knock ,",2018,20.0,"Muscle Injury ,",,,,,,,,
596,Giulio Donati,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684,4.0,"Thigh Problems ,",2018,,,,,,,,,26.0,"Unknown Injury ,"
