,Player,Player_url,Duration_2021,Type_2021,Season
931,Davie Selke,https://www.transfermarkt.com/davie-selke/profil/spieler/178459,53,"Thigh Problems , Thigh Problems , groin strain ,",2021
932,Robin Zentner,https://www.transfermarkt.com/robin-zentner/profil/spieler/160963,19,"Abdominal Strain , Back Injury ,",2021
933,Jerry St. Juste,https://www.transfermarkt.com/jerry-st-juste/profil/spieler/288253,8,"Thigh Problems ,",2021
934,Luca Kilian,https://www.transfermarkt.com/luca-kilian/profil/spieler/384553,49,"Hamstring Injury ,",2021
935,Edimilson Fernandes,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,148,"Ankle Injury , Corona virus , Fitness , Corona virus , Ankle Injury , Corona virus ,",2021
936,Silvan Widmer,https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989,59,"Torn Muscle Fibre , Inflammation , Corona virus ,",2021
937,Dominik Kohr,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,4,"Influenza ,",2021
938,Karim Onisiwo,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,14,"Minor Knock , Thigh Problems ,",2021
939,Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,39,"Abdominal Strain , Muscular problems ,",2021
940,Ádám Szalai,https://www.transfermarkt.com/adam-szalai/profil/spieler/39106,42,"Fitness , Meniscal Injury ,",2021
941,Frederik Rönnow,https://www.transfermarkt.com/frederik-ronnow/profil/spieler/107775,65,"Minor Knock , groin strain , Strain , Quarantine ,",2021
942,Andreas Luthe,https://www.transfermarkt.com/andreas-luthe/profil/spieler/41323,11,"Knee Problems , Fitness ,",2021
943,Jakob Busk,https://www.transfermarkt.com/jakob-busk/profil/spieler/203411,24,"Muscular problems , Minor Knock ,",2021
944,Paul Jaeckel,https://www.transfermarkt.com/paul-jaeckel/profil/spieler/284248,48,"Hamstring Injury , Hamstring Injury ,",2021
945,Timo Baumgartl,https://www.transfermarkt.com/timo-baumgartl/profil/spieler/187491,53,"Knee Injury , Knee Injury , Corona virus ,",2021
946,Rick van Drongelen,https://www.transfermarkt.com/rick-van-drongelen/profil/spieler/354340,105,"Torn ankle ligament , Fitness ,",2021
947,Mathis Bruns,https://www.transfermarkt.com/mathis-bruns/profil/spieler/699702,21,"Quarantine ,",2021
948,Niko Gießelmann,https://www.transfermarkt.com/niko-giesselmann/profil/spieler/72792,50,"Fitness , Shoulder fracture ,",2021
949,Bastian Oczipka,https://www.transfermarkt.com/bastian-oczipka/profil/spieler/53437,22,"Muscle Injury , Muscle Injury ,",2021
950,Julian Ryerson,https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789,7,"Muscular problems ,",2021
951,Christopher Trimmel,https://www.transfermarkt.com/christopher-trimmel/profil/spieler/75921,20,"Muscular problems , Muscular problems ,",2021
952,Rani Khedira,https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,15,"Muscular problems ,",2021
954,Grischa Prömel,https://www.transfermarkt.com/grischa-promel/profil/spieler/234029,77,"Muscular problems , Inflammation , Minor Knock , Muscular problems ,",2021
955,András Schäfer,https://www.transfermarkt.com/andras-schafer/profil/spieler/454863,28,"Minor Knock , Knee Injury , Corona virus ,",2021
956,Kevin Möhwald,https://www.transfermarkt.com/kevin-mohwald/profil/spieler/94137,81,"Abdominal Influenza , Fitness ,",2021
957,Genki Haraguchi,https://www.transfermarkt.com/genki-haraguchi/profil/spieler/79377,14,"Corona virus ,",2021
958,Levin Öztunali,https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543,35,"Hamstring Injury ,",2021
959,Keita Endo,https://www.transfermarkt.com/keita-endo/profil/spieler/421726,47,"Hamstring Injury , Hamstring Injury ,",2021
960,Sheraldo Becker,https://www.transfermarkt.com/sheraldo-becker/profil/spieler/188888,110,"Ankle Surgery , Ankle Inflammation , Ankle Injury ,",2021
962,Taiwo Awoniyi,https://www.transfermarkt.com/taiwo-awoniyi/profil/spieler/295313,81,"Torn muscle bundle ,",2021
964,Andreas Voglsammer,https://www.transfermarkt.com/andreas-voglsammer/profil/spieler/94771,138,"Torn Muscle Fibre , Hairline crack in the foot ,",2021
965,Sven Michel,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,81,"Torn Muscle Fibre , Intraarticular ligament fissure ,",2021
966,Cedric Teuchert,https://www.transfermarkt.com/cedric-teuchert/profil/spieler/207597,24,"Knee Injury ,",2021
967,Kevin Behrens,https://www.transfermarkt.com/kevin-behrens/profil/spieler/117432,11,"Dead Leg ,",2021
968,Anthony Ujah,https://www.transfermarkt.com/anthony-ujah/profil/spieler/142281,309,"Knee Surgery ,",2021
969,Suleiman Abdullahi,https://www.transfermarkt.com/suleiman-abdullahi/profil/spieler/356118,58,"Knee Problems ,",2021
970,Timo Hübers,https://www.transfermarkt.com/timo-hubers/profil/spieler/236981,115,"Muscular problems , Muscle Injury , Knee Problems ,",2021
972,Jorge Meré,https://www.transfermarkt.com/jorge-mere/profil/spieler/286779,20,"Thigh Problems , Fitness ,",2021
973,Jeff Chabot,https://www.transfermarkt.com/jeff-chabot/profil/spieler/303219,14,"Ankle problems ,",2021
975,Jonas Hector,https://www.transfermarkt.com/jonas-hector/profil/spieler/108537,102,"Thigh Problems , Neck Injury ,",2021
976,Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,21,"Ankle Injury ,",2021
977,Dejan Ljubicic,https://www.transfermarkt.com/dejan-ljubicic/profil/spieler/287188,88,"Knock , Torn Ankle Ligament ,",2021
978,Louis Schaub,https://www.transfermarkt.com/louis-schaub/profil/spieler/147485,28,"Minor Knock , Quarantine , Corona virus ,",2021
979,Florian Kainz,https://www.transfermarkt.com/florian-kainz/profil/spieler/106270,406,"Knee Surgery , Knee Surgery ,",2021
980,Jan Thielmann,https://www.transfermarkt.com/jan-thielmann/profil/spieler/472249,32,"Muscle Injury ,",2021
981,Kingsley Schindler,https://www.transfermarkt.com/kingsley-schindler/profil/spieler/153678,42,"Dead Leg , Dead Leg ,",2021
982,Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,106,"Quarantine , Toe Injury , Hamstring Injury , Concussion , Muscular problems ,",2021
983,Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,178,"Pubalgia , Back trouble , Knee Problems ,",2021
984,Sebastian Andersson,https://www.transfermarkt.com/sebastian-andersson/profil/spieler/147573,116,"Knee Problems , Knee Problems ,",2021
985,Felix Uduokhai,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,76,"Ankle Injury , Influenza ,",2021
986,Frederik Winther,https://www.transfermarkt.com/frederik-winther/profil/spieler/569349,14,"Corona virus ,",2021
987,Iago,https://www.transfermarkt.com/iago/profil/spieler/520468,185,"Knee Problems , Ankle Injury , Neck Injury , Bruise , Muscular problems ,",2021
988,Mads Pedersen,https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429,49,"Adductor problems , Muscle Injury ,",2021
989,Lasse Günther,https://www.transfermarkt.com/lasse-gunther/profil/spieler/522245,49,"Ruptured intraarticular ligament initiation in knee ,",2021
990,Raphael Framberger,https://www.transfermarkt.com/raphael-framberger/profil/spieler/146163,81,"Torn Muscle Fibre , Hamstring Injury ,",2021
991,Carlos Gruezo,https://www.transfermarkt.com/carlos-gruezo/profil/spieler/189475,42,"Corona virus , Muscular problems , Cold ,",2021
992,Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,50,"Gastric problems , Ankle Injury , Fitness , Twisted knee ,",2021
993,Jan Moravek,https://www.transfermarkt.com/jan-moravek/profil/spieler/63022,170,"Unknown Injury , Muscle Injury ,",2021
994,Tim Civeja,https://www.transfermarkt.com/tim-civeja/profil/spieler/588747,237,"Pubis bone irritation , Knee Problems , Pubitis ,",2021
995,Fredrik Jensen,https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157,153,"Ankle problems , Thigh Problems , Ankle problems ,",2021
996,Rubén Vargas,https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886,11,"Muscle Injury , Muscular problems ,",2021
997,André Hahn,https://www.transfermarkt.com/andre-hahn/profil/spieler/42783,31,"Corona virus ,",2021
998,Noah Joel Sarenren Bazee,https://www.transfermarkt.com/noah-joel-sarenren-bazee/profil/spieler/283001,92,"Knee Injury , Ruptured ligaments , Muscular problems ,",2021
999,Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,7,"Cold ,",2021
1000,Florian Niederlechner,https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963,19,"Abdominal Strain , Abdominal muscles injury ,",2021
1001,Sergio Córdova,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387,70,"Fitness , Corona virus , Facial Injury , Fitness , Corona virus , Facial Injury ,",2021
1002,Alfred Finnbogason,https://www.transfermarkt.com/alfred-finnbogason/profil/spieler/90024,148,"Muscle Injury , Calf Injury , Muscular problems , Muscle Injury , Ankle Injury , Hamstring Injury , Muscle Injury ,",2021
1003,Stefanos Kapino,https://www.transfermarkt.com/stefanos-kapino/profil/spieler/68410,17,"Corona virus ,",2021
1004,Oscar Linnér,https://www.transfermarkt.com/oscar-linner/profil/spieler/366974,5,"Ill ,",2021
1005,Amos Pieper,https://www.transfermarkt.com/amos-pieper/profil/spieler/334221,17,"Thigh Muscle Strain ,",2021
1006,Joakim Nilsson,https://www.transfermarkt.com/joakim-nilsson/profil/spieler/216804,14,"Strain ,",2021
1008,Nathan de Medina,https://www.transfermarkt.com/nathan-de-medina/profil/spieler/285951,23,"Ligament Problems ,",2021
1009,Lennart Czyborra,https://www.transfermarkt.com/lennart-czyborra/profil/spieler/309393,20,"Lumbago , Knee Injury ,",2021
1010,Jacob Barrett Laursen,https://www.transfermarkt.com/jacob-barrett-laursen/profil/spieler/185164,15,"Thigh Problems , Knee Problems ,",2021
1011,Cédric Brunner,https://www.transfermarkt.com/cedric-brunner/profil/spieler/147038,17,"Dead Leg ,",2021
1012,Manuel Prietl,https://www.transfermarkt.com/manuel-prietl/profil/spieler/152317,18,"Muscular problems , Calf muscle strain ,",2021
1013,Sebastian Vasiliadis,https://www.transfermarkt.com/sebastian-vasiliadis/profil/spieler/333516,91,"Syndesmotic ligament tear , Back trouble ,",2021
1014,Gonzalo Castro,https://www.transfermarkt.com/gonzalo-castro/profil/spieler/28947,32,"Thigh Problems , Minor Knock , Torn Muscle Fibre ,",2021
1015,Alessandro Schöpf,https://www.transfermarkt.com/alessandro-schopf/profil/spieler/118397,30,"Thigh Problems , Calf Injury ,",2021
1016,Robin Hack,https://www.transfermarkt.com/robin-hack/profil/spieler/284010,70,"Torn ankle ligament , Ankle Injury ,",2021
1017,Janni Serra,https://www.transfermarkt.com/janni-serra/profil/spieler/294534,96,"Hamstring Injury , Torn Muscle Fibre ,",2021
1018,Manuel Riemann,https://www.transfermarkt.com/manuel-riemann/profil/spieler/40792,88,"Hand fracture ,",2021
1019,Michael Esser,https://www.transfermarkt.com/michael-esser/profil/spieler/61989,29,"Hip problems , Quarantine ,",2021
1020,Vasilios Lampropoulos,https://www.transfermarkt.com/vasilios-lampropoulos/profil/spieler/63489,140,"Muscle Injury ,",2021
1021,Konstantinos Stafylidis,https://www.transfermarkt.com/konstantinos-stafylidis/profil/spieler/148967,305,"Shinbone injury , Shoulder Injury ,",2021
1022,Moritz Römling,https://www.transfermarkt.com/moritz-romling/profil/spieler/452222,11,"Bruise on ankle ,",2021
1023,Cristian Gamboa,https://www.transfermarkt.com/cristian-gamboa/profil/spieler/121686,57,"Knock , Abdominal Strain , Hip problems , Knock , Abdominal Strain ,",2021
1024,Elvis Rexhbecaj,https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575,12,"Dead Leg ,",2021
1025,Eduard Löwen,https://www.transfermarkt.com/eduard-lowen/profil/spieler/260655,112,"Muscular problems , Muscular problems , Thigh Problems , Bruise ,",2021
1026,Patrick Osterhage,https://www.transfermarkt.com/patrick-osterhage/profil/spieler/443331,130,"Knee Injury ,",2021
1027,Danny Blum,https://www.transfermarkt.com/danny-blum/profil/spieler/41541,130,"Calf Injury , Calf Problems , Calf Problems , Corona virus , Calf Injury ,",2021
1028,Tarsis Bonga,https://www.transfermarkt.com/tarsis-bonga/profil/spieler/283140,91,"Patella tendon irritation ,",2021
1029,Simon Zoller,https://www.transfermarkt.com/simon-zoller/profil/spieler/79967,84,"Muscular problems , Ruptured knee ligament ,",2021
1030,Leon Schaffran,https://www.transfermarkt.com/leon-schaffran/profil/spieler/291383,95,"Ankle Injury ,",2021
1031,Maximilian Bauer,https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,8,"Hamstring Injury ,",2021
1032,Luca Itter,https://www.transfermarkt.com/luca-itter/profil/spieler/296378,67,"Muscle Injury ,",2021
1033,Justin Hoogma,https://www.transfermarkt.com/justin-hoogma/profil/spieler/411287,84,"Ankle Injury ,",2021
1034,Nick Viergever,https://www.transfermarkt.com/nick-viergever/profil/spieler/93081,57,"Knock , Corona virus ,",2021
1035,Gideon Jung,https://www.transfermarkt.com/gideon-jung/profil/spieler/247661,6,"Fitness ,",2021
1036,Abdourahmane Barry,https://www.transfermarkt.com/abdourahmane-barry/profil/spieler/536472,79,"Ligament Injury , Adductor problems ,",2021
1037,Jetro Willems,https://www.transfermarkt.com/jetro-willems/profil/spieler/146258,244,"Fitness , Fitness ,",2021
1038,Max Christiansen,https://www.transfermarkt.com/max-christiansen/profil/spieler/192300,80,"Hairline crack in the foot , Torn Muscle Fibre , Quarantine ,",2021
1039,Jeremy Dudziak,https://www.transfermarkt.com/jeremy-dudziak/profil/spieler/147359,43,"Influenza , Shoulder Injury , Strain , Shoulder Injury ,",2021
1041,Julian Green,https://www.transfermarkt.com/julian-green/profil/spieler/161204,20,"Corona virus ,",2021
1042,Branimir Hrgota,https://www.transfermarkt.com/branimir-hrgota/profil/spieler/171209,7,"Adductor problems ,",2021
1043,Jessic Ngankam,https://www.transfermarkt.com/jessic-ngankam/profil/spieler/448177,7,"Muscle Injury ,",2021
1044,Afimico Pululu,https://www.transfermarkt.com/afimico-pululu/profil/spieler/410649,57,"Muscular problems , Muscular problems ,",2021
1045,Robin Kehr,https://www.transfermarkt.com/robin-kehr/profil/spieler/334998,54,"Quarantine , Flu , Flu ,",2021
1046,Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,42,"Muscular problems , Biceps femoris muscle injury , Corona virus ,",2021
1047,Franco Israel,https://www.transfermarkt.com/franco-israel/profil/spieler/492319,82,"Cheekbone Fracture ,",2021
1048,Matthijs de Ligt,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,143,"groin strain , Muscle Fatigue , Corona virus , Shoulder Injury ,",2021
1049,Leonardo Bonucci,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983,49,"Corona virus , Muscular problems , Muscular problems ,",2021
1050,Daniele Rugani,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,90,"Bruise , Hamstring Injury , Bruise ,",2021
1051,Koni De Winter,https://www.transfermarkt.com/koni-de-winter/profil/spieler/490384,29,"Bruise , Muscle Injury ,",2021
1052,Giorgio Chiellini,https://www.transfermarkt.com/giorgio-chiellini/profil/spieler/29260,95,"Contracture , Unknown Injury , Calf Problems , Muscular problems , Muscle Injury , Muscular problems ,",2021
1053,Diego Stramaccioni,https://www.transfermarkt.com/diego-stramaccioni/profil/spieler/536341,25,"Unknown Injury , Knock ,",2021
1054,Luca Pellegrini,https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567,171,"Thigh Problems , Adductor problems , Corona virus ,",2021
1055,Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,100,"Knee Surgery , Corona virus , Hamstring Injury ,",2021
1056,Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,77,"Biceps femoris muscle injury ,",2021
1057,Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,21,"Muscular problems , Quarantine , Bruised Foot ,",2021
1060,Weston McKennie,https://www.transfermarkt.com/weston-mckennie/profil/spieler/332697,20,"Corona virus , Corona virus ,",2021
1061,Arthur Melo,https://www.transfermarkt.com/arthur-melo/profil/spieler/362842,32,"Leg Injury , Hamstring Injury ,",2021
1062,Nicolò Fagioli,https://www.transfermarkt.com/nicolo-fagioli/profil/spieler/432090,35,"Ill , Calf Problems ,",2021
1063,Aaron Ramsey,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,115,"Thigh Problems , Muscular problems , Muscle Injury , Muscle Injury , Thigh Problems , Muscular problems , Muscle Injury ,",2021
1064,Filippo Ranocchia,https://www.transfermarkt.com/filippo-ranocchia/profil/spieler/489611,35,"Muscle Injury , Corona virus ,",2021
1065,Hans Nicolussi Caviglia,https://www.transfermarkt.com/hans-nicolussi-caviglia/profil/spieler/430280,179,"Cruciate Ligament Rupture , Tonsillitis ,",2021
1066,Martin Palumbo,https://www.transfermarkt.com/martin-palumbo/profil/spieler/617170,94,"Unknown Injury ,",2021
1067,Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,35,"Biceps femoris muscle injury , Corona virus ,",2021
1068,Federico Chiesa,https://www.transfermarkt.com/federico-chiesa/profil/spieler/341092,21,"Hamstring Injury , Muscle Injury ,",2021
1070,Federico Bernardeschi,https://www.transfermarkt.com/federico-bernardeschi/profil/spieler/197300,73,"Corona virus , Muscle Injury , Corona virus ,",2021
1071,Paulo Dybala,https://www.transfermarkt.com/paulo-dybala/profil/spieler/206050,133,"Medial Collateral Ligament Injury , Muscle Fatigue , Thigh Problems ,",2021
1073,Álvaro Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,9,"Virus Infection , Muscular problems ,",2021
1075,Kaio Jorge,https://www.transfermarkt.com/kaio-jorge/profil/spieler/620477,52,"Muscular problems ,",2021
1076,Cosimo da Graça,https://www.transfermarkt.com/cosimo-da-graca/profil/spieler/564795,152,"Muscular problems , Unknown Injury , Unknown Injury ,",2021
1077,Ionut Radu,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,19,"Corona virus ,",2021
1078,Samir Handanovic,https://www.transfermarkt.com/samir-handanovic/profil/spieler/28021,12,"Corona virus ,",2021
1079,Alex Cordaz,https://www.transfermarkt.com/alex-cordaz/profil/spieler/16633,4,"Arm Injury ,",2021
1080,Milan Skriniar,https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069,31,"Quarantine , Corona virus ,",2021
1081,Alessandro Bastoni,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853,14,"Corona virus , Knock ,",2021
1082,Stefan de Vrij,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,32,"Corona virus , Corona virus ,",2021
1083,Danilo D'Ambrosio,https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769,50,"Corona virus , Sideband injury ,",2021
1084,Andrea Ranocchia,https://www.transfermarkt.com/andrea-ranocchia/profil/spieler/44327,14,"Fever , Fever ,",2021
1085,Aleksandar Kolarov,https://www.transfermarkt.com/aleksandar-kolarov/profil/spieler/46156,111,"Herniated Disc , Muscle Fatigue , Muscle Fatigue , Fitness , Corona virus , Muscular problems ,",2021
1086,Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,17,"Corona virus ,",2021
1087,Hakan Çalhanoğlu,https://www.transfermarkt.com/hakan-calhano%C4%9Flu/profil/spieler/126414,32,"Muscle Injury , Quarantine , Corona virus , Distortion of the ankle ,",2021
1089,Nicolò Barella,https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942,7,"Nose surgery , Ankle problems ,",2021
1090,Roberto Gagliardini,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471,20,"Corona virus ,",2021
1091,Stefano Sensi,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179,67,"Muscular problems , Adductor problems , Muscle Fatigue , Muscular problems ,",2021
1092,Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,12,"Corona virus ,",2021
1093,Arturo Vidal,https://www.transfermarkt.com/arturo-vidal/profil/spieler/37666,102,"Corona virus , Arthroscopie , Knee Surgery , Bruised Knee , Thigh Problems ,",2021
1094,Denzel Dumfries,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,21,"Corona virus , Thigh Problems ,",2021
1095,Robin Gosens,https://www.transfermarkt.com/robin-gosens/profil/spieler/273132,28,"Muscular problems , Corona virus , Muscular problems , Calf Injury ,",2021
1096,Ivan Perisic,https://www.transfermarkt.com/ivan-perisic/profil/spieler/42460,27,"Corona virus , Muscle Fatigue ,",2021
1097,Joaquín Correa,https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081,33,"Muscular problems , Calf Injury , Muscular problems , Lumbago ,",2021
1098,Andrea Pinamonti,https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865,122,"Ankle problems , Ankle problems ,",2021
1099,Edin Dzeko,https://www.transfermarkt.com/edin-dzeko/profil/spieler/28396,57,"Adductor problems , Bruise , Corona virus , Adductor problems , Bruise ,",2021
1100,Alexis Sánchez,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433,72,"Calf Injury , Ankle problems , Adductor problems , Unknown Injury , Calf Injury ,",2021
1101,Felipe Caicedo,https://www.transfermarkt.com/felipe-caicedo/profil/spieler/37834,48,"Heel pain , Heel pain , Heel pain , Heel pain ,",2021
1102,Alessandro Plizzari,https://www.transfermarkt.com/alessandro-plizzari/profil/spieler/357991,24,"Corona virus ,",2021
1103,Antonio Mirante,https://www.transfermarkt.com/antonio-mirante/profil/spieler/22141,43,"Unknown Injury , Biceps femoris muscle injury , Unknown Injury ,",2021
1104,Pierre Kalulu,https://www.transfermarkt.com/pierre-kalulu/profil/spieler/585949,2,"Abdominal muscles injury ,",2021
1105,Alessio Romagnoli,https://www.transfermarkt.com/alessio-romagnoli/profil/spieler/197747,72,"Calf Injury , Unknown Injury , Muscle Injury , Calf Injury , Unknown Injury , Muscle Injury ,",2021
1106,Simon Kjaer,https://www.transfermarkt.com/simon-kjaer/profil/spieler/48859,40,"Biceps femoris muscle injury , Lumbar vertebrae problems , Torn Muscle Fibre ,",2021
1107,Matteo Gabbia,https://www.transfermarkt.com/matteo-gabbia/profil/spieler/323167,89,"Muscle Injury , Medial Collateral Ligament Injury , Corona virus ,",2021
1108,Theo Hernández,https://www.transfermarkt.com/theo-hernandez/profil/spieler/339808,19,"Muscle Fatigue , Abdominal Influenza , Shin bone bruise , Quarantine ,",2021
1109,Fodé Ballo-Touré,https://www.transfermarkt.com/fode-ballo-toure/profil/spieler/296422,36,"Metatarsal Fracture ,",2021
1110,Davide Calabria,https://www.transfermarkt.com/davide-calabria/profil/spieler/262523,95,"Inguinal Hernia , Meniscal Injury , Pubis bone irritation , Muscle Fatigue ,",2021
1111,Alessandro Florenzi,https://www.transfermarkt.com/alessandro-florenzi/profil/spieler/130365,43,"Corona virus , Muscle Fatigue , Adductor problems , Adductor problems , Rest ,",2021
1112,Andrea Conti,https://www.transfermarkt.com/andrea-conti/profil/spieler/111227,33,"Muscular problems , Contracture , Muscular problems ,",2021
1113,Sandro Tonali,https://www.transfermarkt.com/sandro-tonali/profil/spieler/397033,19,"Knee Injury , Contracture , Bursitis , Unknown Injury , Shin bone bruise , Tear in the abductor muscle ,",2021
1114,Ismaël Bennacer,https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816,126,"Foot surgery , Ankle problems , Muscle Injury , Fever , Biceps femoris muscle injury , Muscle Fatigue , Muscle Fatigue ,",2021
1115,Tiemoué Bakayoko,https://www.transfermarkt.com/tiemoue-bakayoko/profil/spieler/182618,1,"Fever ,",2021
1116,Rade Krunic,https://www.transfermarkt.com/rade-krunic/profil/spieler/259953,14,"Corona virus ,",2021
1117,Tommaso Pobega,https://www.transfermarkt.com/tommaso-pobega/profil/spieler/392538,32,"Thigh Problems , Muscle Injury ,",2021
1118,Brahim Díaz,https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678,31,"Unknown Injury , Thigh Problems ,",2021
1119,Daniel Maldini,https://www.transfermarkt.com/daniel-maldini/profil/spieler/539134,80,"Unknown Injury ,",2021
1120,Rafael Leão,https://www.transfermarkt.com/rafael-leao/profil/spieler/357164,56,"Muscle Injury , Biceps femoris muscle injury , Corona virus ,",2021
1121,Ante Rebic,https://www.transfermarkt.com/ante-rebic/profil/spieler/187587,117,"Calf Problems , Problems with the hip flexor , Problems with the hip flexor , Hip problems , Patella problems , Corona virus , Foot Injury , Elbow Injury , Elbow Injury ,",2021
1122,Alexis Saelemaekers,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,73,"Biceps femoris muscle injury , intestial virus , Distortion of the ankle , Pubitis , Biceps femoris muscle injury ,",2021
1123,Junior Messias,https://www.transfermarkt.com/junior-messias/profil/spieler/449151,11,"intestial virus , Ankle problems ,",2021
1124,Samu Castillejo,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171,16,"Thigh Problems , Knee inflammation , Muscle Fatigue ,",2021
1126,Zlatan Ibrahimović,https://www.transfermarkt.com/zlatan-ibrahimovi%C4%87/profil/spieler/3455,224,"Knee Injury , Muscle Fatigue , Tear in the abductor muscle , Calf Injury , Muscle Injury , Corona virus ,",2021
1127,Emil Roback,https://www.transfermarkt.com/emil-roback/profil/spieler/673495,41,"Broken wrist ,",2021
1128,David Ospina,https://www.transfermarkt.com/david-ospina/profil/spieler/73396,48,"Muscle Injury , Finger Injury , Adductor problems , Muscular problems ,",2021
1129,Kalidou Koulibaly,https://www.transfermarkt.com/kalidou-koulibaly/profil/spieler/93128,54,"Leg Injury , Corona virus , Muscle Injury ,",2021
1130,Amir Rrahmani,https://www.transfermarkt.com/amir-rrahmani/profil/spieler/257732,42,"Thigh Problems , Fitness , Quarantine , Corona virus , Fitness , Corona virus ,",2021
1134,Konstantinos Manolas,https://www.transfermarkt.com/konstantinos-manolas/profil/spieler/104752,30,"Fitness , Distortion of the ankle , Strain ,",2021
1135,Juan Jesus,https://www.transfermarkt.com/juan-jesus/profil/spieler/121985,32,"Corona virus ,",2021
1136,Jonathan Spedalieri,https://www.transfermarkt.com/jonathan-spedalieri/profil/spieler/616142,17,"Muscular problems ,",2021
1137,Faouzi Ghoulam,https://www.transfermarkt.com/faouzi-ghoulam/profil/spieler/126656,192,"Cruciate Ligament Rupture , Corona virus ,",2021
1138,Kévin Malcuit,https://www.transfermarkt.com/kevin-malcuit/profil/spieler/126711,42,"Unknown Injury , Calf Problems , Knee Problems ,",2021
1139,Stanislav Lobotka,https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,28,"Tonsillitis , Flu , Tonsillitis ,",2021
1140,Diego Demme,https://www.transfermarkt.com/diego-demme/profil/spieler/82070,35,"Shin bone bruise , Hamstring Injury , Back bruise , Strain in the thigh and gluteal muscles ,",2021
1141,Fabián Ruiz,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,21,"Fitness , Corona virus ,",2021
1142,Piotr Zielinski,https://www.transfermarkt.com/piotr-zielinski/profil/spieler/181136,24,"Fitness , Corona virus ,",2021
1143,Eljif Elmas,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489,25,"Muscle Injury , Fitness , Corona virus ,",2021
1144,Lorenzo Insigne,https://www.transfermarkt.com/lorenzo-insigne/profil/spieler/133964,28,"Hamstring Injury , Contracture , Biceps femoris muscle injury ,",2021
1145,Antonio Cioffi,https://www.transfermarkt.com/antonio-cioffi/profil/spieler/566936,21,"Biceps femoris muscle injury ,",2021
1146,Hirving Lozano,https://www.transfermarkt.com/hirving-lozano/profil/spieler/316889,32,"Hamstring Injury , Leg Injury ,",2021
