,Player,Player_url,Duration,Type,Season
407,Nabil Alioui,https://www.transfermarkt.com/nabil-alioui/profil/spieler/344607,48,"Fractured Eye Socket ,",2023
408,Josué Casimir,https://www.transfermarkt.com/josue-casimir/profil/spieler/763182,18,"Injury to the ankle ,",2023
409,Guillaume Dietsch,https://www.transfermarkt.com/guillaume-dietsch/profil/spieler/463601,85,"Fibula Fracture ,",2023
410,Marc-Aurèle Caillard,https://www.transfermarkt.com/marc-aurele-caillard/profil/spieler/205465,198,"Cruciate Ligament Rupture ,",2023
411,Kévin N'Doram,https://www.transfermarkt.com/kevin-ndoram/profil/spieler/342209,35,"Shinbone injury ,",2023
412,Sami Lahssaini,https://www.transfermarkt.com/sami-lahssaini/profil/spieler/535706,40,"Concussion , Muscle Injury ,",2023
413,Benjamin Tetteh,https://www.transfermarkt.com/benjamin-tetteh/profil/spieler/306382,0,"Unknown Injury , Unknown Injury ,",2023
414,Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,1381,"Fracture of the lower leg , Fracture of the lower leg , Bruised Acromioclavicular , Corona virus , Fracture of the lower leg , Fracture of the lower leg ,",2023
415,Tom Hülsmann,https://www.transfermarkt.com/tom-hulsmann/profil/spieler/639582,20,"Shoulder Injury , Fitness ,",2023
416,Matthijs de Ligt,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,17,"Virus Infection , Twisted knee , Adductor problems , Virus Infection ,",2023
417,Dayot Upamecano,https://www.transfermarkt.com/dayot-upamecano/profil/spieler/344695,30,"Torn Muscle Fibre , Toe Injury , Torn Muscle Fibre , Toe Injury ,",2023
418,Min-jae Kim,https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,3,"Calf Problems ,",2023
419,Tarek Buchmann,https://www.transfermarkt.com/tarek-buchmann/profil/spieler/744729,155,"Hamstring Injury , Tear in a joint capsule , Torn lateral collateral ligament ,",2023
420,Alphonso Davies,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,134,"Torn muscle bundle , Torn Muscle Fibre , Head Injury , Muscular problems , Torn muscle bundle , Torn Muscle Fibre , Head Injury , Muscular problems ,",2023
421,Raphaël Guerreiro,https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986,28,"Muscular problems , Thigh Problems , Ill ,",2023
422,Noussair Mazraoui,https://www.transfermarkt.com/noussair-mazraoui/profil/spieler/340456,144,"Inflammation , Muscle Injury , Problems with the hip flexor , Inflammation , Muscle Injury , Problems with the hip flexor ,",2023
423,Bouna Sarr,https://www.transfermarkt.com/bouna-sarr/profil/spieler/190685,266,"Knee Surgery , Fitness , Knee Surgery , Fitness ,",2023
424,Joshua Kimmich,https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,5,"Corona virus ,",2023
425,Leon Goretzka,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,55,"Thigh Problems , Corona virus , Knee Surgery , Thigh Problems ,",2023
426,Konrad Laimer,https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,266,"Ankle Injury , Syndesmotic ligament tear , Ankle problems , Ankle Injury , Syndesmotic ligament tear , Ankle problems ,",2023
427,Jamal Musiala,https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,21,"Hamstring Injury , Corona virus , laceration , Strain ,",2023
428,Kingsley Coman,https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,66,"Knock , Torn Muscle Fibre , Knock , Torn Muscle Fibre ,",2023
429,Leroy Sané,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,36,"Knee Problems , Torn Muscle Fibre , Knee Problems , Torn Muscle Fibre ,",2023
430,Serge Gnabry,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,39,"Ankle problems , Tear in a joint capsule , Hand Injury ,",2023
431,Thomas Müller,https://www.transfermarkt.com/thomas-muller/profil/spieler/58358,59,"Hip problems , Abdominal Influenza , Muscular problems , Cold , Corona virus , Hip problems ,",2023
432,Mathys Tel,https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,15,"Torn Muscle Fibre , Tear in a joint capsule ,",2023
433,Eric Maxim Choupo-Moting,https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660,139,"Knee Problems , Knee Problems , Back trouble , Abdominal Influenza , groin strain , Knee Problems , Knee Problems ,",2023
434,Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,48,"Thigh Problems , Adductor problems , Back trouble , Torn Muscle Fibre ,",2023
435,Nico Schlotterbeck,https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,66,"Hamstring Injury , Torn Muscle Fibre , Muscular problems , Hamstring Injury , Torn Muscle Fibre , Muscular problems ,",2023
436,Niklas Süle,https://www.transfermarkt.com/niklas-sule/profil/spieler/166601,36,"Muscle Injury , Muscle Injury ,",2023
437,Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,10,"Thigh Problems , Cold , Hip problems ,",2023
438,Ramy Bensebaini,https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732,51,"Problems with the hip flexor , Hip Injury , Hamstring Injury , Ill , Corona virus , Influenza , Corona virus ,",2023
439,Julian Ryerson,https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789,11,"Eye Injury , Ill , Cold ,",2023
440,Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,84,"Ill , Vestibular disorder , Infection , Circulation Problems , Ill ,",2023
441,Thomas Meunier,https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986,107,"Muscle Injury , Back trouble , Torn Muscle Fibre , Cheekbone Fracture , groin strain ,",2023
442,Mateu Morey,https://www.transfermarkt.com/mateu-morey/profil/spieler/388513,367,"Fitness , Knee Surgery , Fitness ,",2023
443,Emre Can,https://www.transfermarkt.com/emre-can/profil/spieler/119296,6,"Muscular problems , Muscular problems ,",2023
444,Salih Özcan,https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940,35,"Abdominal Influenza , Ankle fracture , Fitness , Foot Injury ,",2023
445,Abdoulaye Kamara,https://www.transfermarkt.com/abdoulaye-kamara/profil/spieler/718232,155,"Knee Injury , Medial Collateral Ligament Knee Injury , Minor Knock ,",2023
446,Marcel Sabitzer,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987,86,"Meniscal Injury , groin strain , Unknown Injury , Meniscal Injury , groin strain ,",2023
447,Felix Nmecha,https://www.transfermarkt.com/felix-nmecha/profil/spieler/406640,9,"Thigh Problems ,",2023
448,Ole Pohlmann,https://www.transfermarkt.com/ole-pohlmann/profil/spieler/405690,37,"Fractured Hand ,",2023
449,Julian Brandt,https://www.transfermarkt.com/julian-brandt/profil/spieler/187492,50,"Torn Muscle Fibre , Influenza , Torn Muscle Fibre ,",2023
450,Giovanni Reyna,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,218,"Foot Injury , Cold , Strain , Muscular problems , Muscular problems , Fitness , Foot Injury , Cold , Strain ,",2023
451,Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,111,"Ill , Ill , Ankle Inflammation , Ankle problems , Ruptured ankle aigament ,",2023
452,Karim Adeyemi,https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094,202,"Torn Muscle Fibre , Torn Muscle Fibre , Foot Injury , Toe Injury , Torn Muscle Fibre , Torn Muscle Fibre ,",2023
453,Jamie Bynoe-Gittens,https://www.transfermarkt.com/jamie-bynoe-gittens/profil/spieler/670882,408,"Shoulder Injury , Shoulder Injury , Shoulder Injury , Shoulder Injury , Shoulder Injury , Shoulder Injury ,",2023
454,Donyell Malen,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,37,"Ankle problems , Cold , Torn Muscle Fibre , Ankle problems , Cold ,",2023
455,Julien Duranville,https://www.transfermarkt.com/julien-duranville/profil/spieler/819215,178,"Muscle partial avulsion , Hamstring Injury , Muscle Injury ,",2023
456,Sébastien Haller,https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375,190,"Knee Problems , Fitness , Testicular Cancer , Knee Problems , Fitness ,",2023
457,Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,98,"Ruptured syndesmotic ligament , Compression of spinal , Ruptured syndesmotic ligament , Compression of spinal ,",2023
458,Niclas Füllkrug,https://www.transfermarkt.com/niclas-fullkrug/profil/spieler/75489,40,"Calf Problems , Calf Problems , Back bruise , Bruise ,",2023
459,Piero Hincapié,https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,30,"Foot Injury ,",2023
460,Odilon Kossounou,https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771,198,"Muscle Injury , Muscular problems , Muscle Injury , Muscular problems ,",2023
461,Josip Stanisic,https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046,42,"Pulled hamstring at the adductors , Tonsillitis , Pulled hamstring at the adductors , Tonsillitis ,",2023
462,Exequiel Palacios,https://www.transfermarkt.com/exequiel-palacios/profil/spieler/401578,138,"Unknown Injury , Hamstring Injury , Unknown Injury , Hamstring Injury ,",2023
463,Robert Andrich,https://www.transfermarkt.com/robert-andrich/profil/spieler/159088,58,"Metatarsal Fracture , Bruise ,",2023
464,Florian Wirtz,https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577,20,"Abdominal Influenza , Rest , Muscular problems , Abdominal Influenza , Rest , Muscular problems ,",2023
465,Amine Adli,https://www.transfermarkt.com/amine-adli/profil/spieler/532776,84,"Collarbone fracture , Collarbone fracture ,",2023
466,Jonas Hofmann,https://www.transfermarkt.com/jonas-hofmann/profil/spieler/7161,34,"Ill , Acromioclavicular Separation , Ill , Acromioclavicular Separation ,",2023
467,Patrik Schick,https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,624,"Tear in the abductor muscle , Adductor problems , Adductor problems , Tear in the abductor muscle , Adductor problems , Adductor problems ,",2023
468,Adam Hlozek,https://www.transfermarkt.com/adam-hlozek/profil/spieler/552057,26,"Unknown Injury , Unknown Injury ,",2023
469,Péter Gulácsi,https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,708,"Cruciate Ligament Rupture , Muscle Injury , Cruciate Ligament Rupture , Muscle Injury ,",2023
470,Janis Blaswich,https://www.transfermarkt.com/janis-blaswich/profil/spieler/81173,4,"Calf Problems ,",2023
471,Timo Schlieck,https://www.transfermarkt.com/timo-schlieck/profil/spieler/897425,124,"Meniscal Injury ,",2023
472,Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,19,"Muscular problems , Back trouble , Bruised Acromioclavicular , Back trouble ,",2023
473,Castello Lukeba,https://www.transfermarkt.com/castello-lukeba/profil/spieler/618472,19,"Calf Injury , Muscle Injury ,",2023
474,Christopher Lenz,https://www.transfermarkt.com/christopher-lenz/profil/spieler/159844,40,"Hamstring Injury , Hamstring Injury ,",2023
475,Lukas Klostermann,https://www.transfermarkt.com/lukas-klostermann/profil/spieler/215599,270,"Torn muscle bundle , Ruptured syndesmotic ligament , Torn muscle bundle , Ruptured syndesmotic ligament ,",2023
476,Xaver Schlager,https://www.transfermarkt.com/xaver-schlager/profil/spieler/223979,114,"Syndesmotic ligament tear , Syndesmotic ligament tear ,",2023
477,Kevin Kampl,https://www.transfermarkt.com/kevin-kampl/profil/spieler/53418,4,"Muscular problems ,",2023
478,Dani Olmo,https://www.transfermarkt.com/dani-olmo/profil/spieler/293385,119,"Torn Muscle Fibre , Ruptured intraarticular ligament initiation in knee , Torn Muscle Fibre ,",2023
479,Fábio Carvalho,https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263,48,"Muscular problems , Muscular problems ,",2023
480,Emil Forsberg,https://www.transfermarkt.com/emil-forsberg/profil/spieler/111078,12,"Infection , Infection ,",2023
481,Timo Werner,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,108,"Ankle problems , Cold , Syndesmotic ligament tear , Infection , Ankle problems ,",2023
482,Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,109,"Calf Problems , Muscular problems , Influenza , Torn Muscle Fibre ,",2023
483,Maxence Lacroix,https://www.transfermarkt.com/maxence-lacroix/profil/spieler/434224,70,"Shoulder Injury ,",2023
484,Moritz Jenz,https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245,29,"Strain , Strain ,",2023
485,Kilian Fischer,https://www.transfermarkt.com/kilian-fischer/profil/spieler/435796,60,"Muscular problems , Muscular problems ,",2023
486,Lovro Majer,https://www.transfermarkt.com/lovro-majer/profil/spieler/387106,12,"Rest , Nasal Bone Fracture ,",2023
487,Mattias Svanberg,https://www.transfermarkt.com/mattias-svanberg/profil/spieler/342405,10,"Ill , Thigh Problems ,",2023
488,Maximilian Arnold,https://www.transfermarkt.com/maximilian-arnold/profil/spieler/117674,5,"Back trouble ,",2023
489,Aster Vranckx,https://www.transfermarkt.com/aster-vranckx/profil/spieler/503881,6,"Pubitis ,",2023
490,Yannick Gerhardt,https://www.transfermarkt.com/yannick-gerhardt/profil/spieler/119277,126,"Ligament Injury , Ligament Injury ,",2023
491,Kevin Paredes,https://www.transfermarkt.com/kevin-paredes/profil/spieler/711517,106,"Strain , Ill , Calf Problems , Strain ,",2023
492,Jakub Kaminski,https://www.transfermarkt.com/jakub-kaminski/profil/spieler/407098,6,"Ill ,",2023
493,Ulysses Llanez,https://www.transfermarkt.com/ulysses-llanez/profil/spieler/469858,7,"Unknown Injury ,",2023
494,Patrick Wimmer,https://www.transfermarkt.com/patrick-wimmer/profil/spieler/533295,116,"Influenza , Ankle Injury , Concussion , Influenza , Ankle Injury , Concussion ,",2023
495,Jonas Wind,https://www.transfermarkt.com/jonas-wind/profil/spieler/391004,116,"Muscular problems , Hamstring Injury , Muscular problems , Hamstring Injury ,",2023
496,Lukas Nmecha,https://www.transfermarkt.com/lukas-nmecha/profil/spieler/314288,250,"Knee Problems , Rupture of the pattella , Knee Problems , Knee Problems ,",2023
497,Amin Sarr,https://www.transfermarkt.com/amin-sarr/profil/spieler/748382,18,"Hamstring Injury ,",2023
498,Tiago Tomás,https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344,49,"Fitness , Abdominal muscles injury , Tonsillitis , Fitness ,",2023
499,Frederik Rönnow,https://www.transfermarkt.com/frederik-ronnow/profil/spieler/107775,29,"Knock , Hamstring Injury , Knock ,",2023
500,Jakob Busk,https://www.transfermarkt.com/jakob-busk/profil/spieler/203411,5,"Ill ,",2023
501,Danilho Doekhi,https://www.transfermarkt.com/danilho-doekhi/profil/spieler/387047,11,"Muscle Injury ,",2023
502,Diogo Leite,https://www.transfermarkt.com/diogo-leite/profil/spieler/357156,15,"Ill , Bruise ,",2023
503,Robin Knoche,https://www.transfermarkt.com/robin-knoche/profil/spieler/94201,5,"Infection ,",2023
504,Leonardo Bonucci,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983,143,"Tear in the abductor muscle , Leg Injury , Muscle bruise , Flu , Tear in the abductor muscle , Muscular problems , Tear in the abductor muscle , Leg Injury ,",2023
505,Jérôme Roussillon,https://www.transfermarkt.com/jerome-roussillon/profil/spieler/127076,65,"Muscular problems , Knock , Fitness , Ill , Achilles tendon problems ,",2023
506,Christopher Trimmel,https://www.transfermarkt.com/christopher-trimmel/profil/spieler/75921,6,"Ill , Ill ,",2023
507,Alex Kral,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,38,"Herniated Disc , Herniated Disc ,",2023
508,András Schäfer,https://www.transfermarkt.com/andras-schafer/profil/spieler/454863,428,"Foot surgery , Foot Injury , Foot surgery , Foot surgery ,",2023
509,Robin Gosens,https://www.transfermarkt.com/robin-gosens/profil/spieler/273132,50,"Shoulder Injury , Leg Injury , Shoulder Injury , Leg Injury ,",2023
510,Kevin Volland,https://www.transfermarkt.com/kevin-volland/profil/spieler/82009,114,"Fractured Rib , Ill , Bruised Rib , Ankle problems , Sprained Ankle , Fractured Rib ,",2023
511,Mikkel Kaufmann,https://www.transfermarkt.com/mikkel-kaufmann/profil/spieler/545332,12,"Muscle Injury ,",2023
512,Kevin Behrens,https://www.transfermarkt.com/kevin-behrens/profil/spieler/117432,2,"Ill ,",2023
513,Jonas Omlin,https://www.transfermarkt.com/jonas-omlin/profil/spieler/247915,92,"Thigh Problems , Thigh Muscle Strain , Ankle Injury , Thigh Problems , Thigh Muscle Strain , Ankle Injury ,",2023
514,Jan Olschowsky,https://www.transfermarkt.com/jan-olschowsky/profil/spieler/455922,78,"Fractured Thumb , Virus Infection , Thumb Injury ,",2023
515,Tobias Sippel,https://www.transfermarkt.com/tobias-sippel/profil/spieler/31653,36,"Laceration , Knee Injury , Tendonitis , Acromioclavicular Separation ,",2023
516,Moritz Nicolas,https://www.transfermarkt.com/moritz-nicolas/profil/spieler/284270,126,"Unknown Injury , Unknown Injury ,",2023
517,Nico Elvedi,https://www.transfermarkt.com/nico-elvedi/profil/spieler/192635,20,"Cold , Cold , Overstretching ,",2023
518,Maximilian Wöber,https://www.transfermarkt.com/maximilian-wober/profil/spieler/263361,32,"Hamstring Injury , groin strain ,",2023
519,Ko Itakura,https://www.transfermarkt.com/ko-itakura/profil/spieler/355816,116,"Ruptured intraarticular ligament initiation in knee , Ruptured intraarticular ligament initiation in knee ,",2023
520,Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,17,"Torn Muscle Fibre ,",2023
521,Tony Jantschke,https://www.transfermarkt.com/tony-jantschke/profil/spieler/47587,52,"Torn Meniscus , Thigh Problems , Knock ,",2023
522,Mamadou Doucouré,https://www.transfermarkt.com/mamadou-doucoure/profil/spieler/340480,200,"Fitness , Knee Problems , Tear in a joint capsule , Fitness ,",2023
523,Luca Netz,https://www.transfermarkt.com/luca-netz/profil/spieler/524285,13,"Corona virus ,",2023
524,Lukas Ullrich,https://www.transfermarkt.com/lukas-ullrich/profil/spieler/787151,10,"Arm Injury ,",2023
525,Joe Scally,https://www.transfermarkt.com/joe-scally/profil/spieler/504153,3,"Muscular problems ,",2023
526,Stefan Lainer,https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791,35,"Corona virus , Abdominal Influenza , Knee inflammation ,",2023
527,Simon Walde,https://www.transfermarkt.com/simon-walde/profil/spieler/912455,122,"Meniscal Injury , Nasal Bone Fracture ,",2023
528,Julian Weigl,https://www.transfermarkt.com/julian-weigl/profil/spieler/196792,52,"Bruise , Ruptured syndesmotic ligament ,",2023
529,Christoph Kramer,https://www.transfermarkt.com/christoph-kramer/profil/spieler/82097,32,"Muscular problems , Muscular problems , Ill , Concussion , Concussion , Ruptured ankle aigament ,",2023
530,Manu Koné,https://www.transfermarkt.com/manu-kone/profil/spieler/624690,217,"Knee Injury , Muscular problems , Thigh Muscle Strain , Knock , Knee Injury , Muscular problems ,",2023
531,Florian Neuhaus,https://www.transfermarkt.com/florian-neuhaus/profil/spieler/278332,182,"Partial damage to the cruciate ligament , Partial damage to the cruciate ligament ,",2023
532,Hannes Wolf,https://www.transfermarkt.com/hannes-wolf/profil/spieler/321070,101,"Shoulder Injury , Hamstring Injury ,",2023
533,Yvandro Borges Sanches,https://www.transfermarkt.com/yvandro-borges-sanches/profil/spieler/586659,51,"Torn ankle ligament , tendon irritation , Muscular problems ,",2023
534,Franck Honorat,https://www.transfermarkt.com/franck-honorat/profil/spieler/229006,4,"Achilles tendon problems ,",2023
535,Alassane Plea,https://www.transfermarkt.com/alassane-plea/profil/spieler/167329,36,"Tonsillitis , Corona virus , Pulled hamstring at the adductors , Tonsillitis ,",2023
536,Jordan,https://www.transfermarkt.com/jordan/profil/spieler/355369,17,"Dead Leg , Muscular problems , Dead Leg ,",2023
537,Tomas Cvancara,https://www.transfermarkt.com/tomas-cvancara/profil/spieler/544148,55,"Thigh muscle rupture , Concussion , Inflammation , Muscle Injury ,",2023
538,Kevin Trapp,https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672,3,"Cold ,",2023
539,Tuta,https://www.transfermarkt.com/tuta/profil/spieler/546213,18,"Shoulder Injury , Ankle Injury ,",2023
540,Hrvoje Smolcic,https://www.transfermarkt.com/hrvoje-smolcic/profil/spieler/571299,186,"Rupture of Outer Meniscus , Rupture of Outer Meniscus ,",2023
541,Makoto Hasebe,https://www.transfermarkt.com/makoto-hasebe/profil/spieler/39259,83,"Ruptured intraarticular ligament initiation in knee , Rest ,",2023
542,Philipp Max,https://www.transfermarkt.com/philipp-max/profil/spieler/111275,57,"Hamstring Injury , Ill , Unknown Injury ,",2023
543,Timothy Chandler,https://www.transfermarkt.com/timothy-chandler/profil/spieler/49723,8,"Infection , Infection ,",2023
544,Ellyes Skhiri,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,6,"Cheekbone Fracture , Cheekbone Fracture ,",2023
545,Kristijan Jakic,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,51,"Calf Injury , Inflammation ,",2023
546,Junior Dina Ebimbe,https://www.transfermarkt.com/junior-dina-ebimbe/profil/spieler/536482,57,"Syndesmotic ligament tear ,",2023
547,Sebastian Rode,https://www.transfermarkt.com/sebastian-rode/profil/spieler/44466,24,"Muscular problems , Ill , Calf Problems , Hamstring Injury , Hamstring Injury ,",2023
548,Marcel Wenig,https://www.transfermarkt.com/marcel-wenig/profil/spieler/654872,76,"Fitness , Metatarsal Fracture ,",2023
549,Sidney Raebiger,https://www.transfermarkt.com/sidney-raebiger/profil/spieler/717345,73,"Ill , Ligament Injury , Fitness , Torn Ligament , Ill ,",2023
550,Mehdi Loune,https://www.transfermarkt.com/mehdi-loune/profil/spieler/519869,105,"Cruciate Ligament Rupture , Cold ,",2023
551,Ansgar Knauff,https://www.transfermarkt.com/ansgar-knauff/profil/spieler/429874,119,"Collarbone fracture , Hip problems , Muscular problems , Hamstring Injury ,",2023
552,Mario Götze,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,8,"Adductor problems , Ankle Injury ,",2023
553,Farès Chaïbi,https://www.transfermarkt.com/fares-chaibi/profil/spieler/855015,13,"Appendectomy ,",2023
554,Jens Petter Hauge,https://www.transfermarkt.com/jens-petter-hauge/profil/spieler/422355,6,"Knock ,",2023
555,Jessic Ngankam,https://www.transfermarkt.com/jessic-ngankam/profil/spieler/448177,308,"Torn Muscle Fibre , Knee Injury , Torn Muscle Fibre , Knee Injury ,",2023
556,Lucas Alario,https://www.transfermarkt.com/lucas-alario/profil/spieler/193782,113,"Knee Surgery , Knee Problems , Cold ,",2023
557,Nacho,https://www.transfermarkt.com/nacho/profil/spieler/867357,88,"Unknown Injury , Unknown Injury , Unknown Injury , Unknown Injury ,",2023
558,Noah Atubolu,https://www.transfermarkt.com/noah-atubolu/profil/spieler/526845,3,"Ill ,",2023
559,Florian Müller,https://www.transfermarkt.com/florian-muller/profil/spieler/284769,10,"Flu , Flu ,",2023
560,Philipp Lienhart,https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657,58,"Ill , Hamstring Injury , Ill , Hamstring Injury ,",2023
561,Manuel Gulde,https://www.transfermarkt.com/manuel-gulde/profil/spieler/45683,156,"Hamstring Injury , Fitness , Back trouble , Tear in a joint capsule , Hamstring Injury ,",2023
562,Max Rosenfelder,https://www.transfermarkt.com/max-rosenfelder/profil/spieler/599419,130,"Fitness , Unknown Injury , Ankle Injury ,",2023
563,Lukas Kübler,https://www.transfermarkt.com/lukas-kubler/profil/spieler/93604,41,"Ill , Torn Muscle Fibre , Ill ,",2023
564,Maximilian Eggestein,https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284,10,"Fractured Hand ,",2023
565,Merlin Röhl,https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832,22,"Back trouble , Unknown Injury ,",2023
566,Daniel-Kofi Kyereh,https://www.transfermarkt.com/daniel-kofi-kyereh/profil/spieler/272587,480,"Cruciate Ligament Rupture , Fever , Muscular problems , Muscular problems , Cruciate Ligament Rupture ,",2023
567,Vincenzo Grifo,https://www.transfermarkt.com/vincenzo-grifo/profil/spieler/185077,6,"Ill , Ill ,",2023
568,Ritsu Doan,https://www.transfermarkt.com/ritsu-doan/profil/spieler/358504,7,"Tear in a joint capsule , Knee Problems ,",2023
569,Roland Sallai,https://www.transfermarkt.com/roland-sallai/profil/spieler/332798,124,"Muscular problems , Fractured Eye Socket , Muscular problems , Fractured Eye Socket ,",2023
570,Maximilian Philipp,https://www.transfermarkt.com/maximilian-philipp/profil/spieler/143891,6,"Ankle Injury ,",2023
571,Junior Adamu,https://www.transfermarkt.com/junior-adamu/profil/spieler/452477,19,"Shoulder Injury , Ankle problems ,",2023
572,Michael Gregoritsch,https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205,12,"Ankle problems , Ill , bruised pelvis ,",2023
573,Lucas Höler,https://www.transfermarkt.com/lucas-holer/profil/spieler/248999,80,"Metatarsal Fracture ,",2023
574,Luca Philipp,https://www.transfermarkt.com/luca-philipp/profil/spieler/432671,52,"Finger Injury ,",2023
575,Attila Szalai,https://www.transfermarkt.com/attila-szalai/profil/spieler/263380,14,"Twisted knee , Twisted knee ,",2023
576,Stanley Nsoki,https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141,49,"Ill , Hip problems , Ill , Muscle Injury ,",2023
577,Kevin Akpoguma,https://www.transfermarkt.com/kevin-akpoguma/profil/spieler/160241,4,"Thigh Problems , Thigh Problems ,",2023
578,Kevin Vogt,https://www.transfermarkt.com/kevin-vogt/profil/spieler/84435,121,"Knee Surgery , Knee Problems , Knee Problems , Tear in the abductor muscle , Unknown Injury , Unknown Injury , Calf Problems , Calf Problems ,",2023
579,Marco John,https://www.transfermarkt.com/marco-john/profil/spieler/450234,55,"Head Injury , Muscular problems , Tear in a joint capsule , Thigh Problems ,",2023
580,Pavel Kaderabek,https://www.transfermarkt.com/pavel-kaderabek/profil/spieler/143798,78,"Hamstring Injury , Torn Muscle Fibre ,",2023
581,Florian Grillitsch,https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736,37,"Knock , Knock ,",2023
582,Anton Stach,https://www.transfermarkt.com/anton-stach/profil/spieler/344069,29,"Abdominal Influenza , Ill , Knock , Hip problems , Abdominal Influenza ,",2023
583,Dennis Geiger,https://www.transfermarkt.com/dennis-geiger/profil/spieler/251309,22,"Unknown Injury , Ill ,",2023
584,Grischa Prömel,https://www.transfermarkt.com/grischa-promel/profil/spieler/234029,300,"Ankle Fracture , Ankle Fracture ,",2023
585,Tom Bischof,https://www.transfermarkt.com/tom-bischof/profil/spieler/822959,14,"Ankle Injury ,",2023
586,Bambasé Conté,https://www.transfermarkt.com/bambase-conte/profil/spieler/574193,95,"Unknown Injury , Ill ,",2023
587,Robert Skov,https://www.transfermarkt.com/robert-skov/profil/spieler/270393,87,"Muscular problems , Calf Problems , Hamstring Injury , Muscular problems , Calf Problems ,",2023
588,Mergim Berisha,https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,64,"Ankle problems , Ankle problems ,",2023
589,Wout Weghorst,https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645,12,"Hamstring Injury , Hamstring Injury ,",2023
590,Andrej Kramaric,https://www.transfermarkt.com/andrej-kramaric/profil/spieler/46580,14,"Ankle problems , Ankle problems ,",2023
591,Ihlas Bebou,https://www.transfermarkt.com/ihlas-bebou/profil/spieler/237164,316,"Cartilage Damage , Cartilage Damage ,",2023
592,Felix Uduokhai,https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,206,"Hamstring Injury , Syndesmotic ligament tear , Hamstring Injury , Syndesmotic ligament tear ,",2023
593,Japhet Tanganga,https://www.transfermarkt.com/japhet-tanganga/profil/spieler/346478,14,"Knock , Knock ,",2023
594,Reece Oxford,https://www.transfermarkt.com/reece-oxford/profil/spieler/314295,555,"Muscular problems , Fitness , Calf Problems , Knee Surgery , Muscular problems , Fitness ,",2023
