,Player,Player_url,Duration,Type,Season
728,Genki Haraguchi,https://www.transfermarkt.com/genki-haraguchi/profil/spieler/79377,26.0,"Concussion ,",2018
731,Noah Joel Sarenren Bazee,https://www.transfermarkt.com/noah-joel-sarenren-bazee/profil/spieler/283001,189.0,"Ill , Fitness , Knee Problems , torn tendon ,",2018
732,Uffe Bech,https://www.transfermarkt.com/uffe-bech/profil/spieler/94939,222.0,"Knock , Muscular problems , Knock , Fitness , Torn Meniscus ,",2018
733,Ihlas Bebou,https://www.transfermarkt.com/ihlas-bebou/profil/spieler/237164,24.0,"Tooth Inflammation , Thigh Problems , Thigh Problems ,",2018
734,Jonathas,https://www.transfermarkt.com/jonathas/profil/spieler/58345,166.0,"Fitness , Torn Muscle Fibre , Tendon crack , Thigh Muscle Strain , Minor Knock ,",2018
735,Bobby Wood,https://www.transfermarkt.com/bobby-wood/profil/spieler/72519,29.0,"Muscular problems , Knee Problems , Knee Problems , Knee Problems ,",2018
736,Christian Mathenia,https://www.transfermarkt.com/christian-mathenia/profil/spieler/82361,1.0,"Flu ,",2018
737,Lukas Mühl,https://www.transfermarkt.com/lukas-muhl/profil/spieler/279079,56.0,"Ruptured syndesmotic ligament ,",2018
739,Georg Margreitter,https://www.transfermarkt.com/georg-margreitter/profil/spieler/51325,3.0,"Cold ,",2018
740,Enrico Valentini,https://www.transfermarkt.com/enrico-valentini/profil/spieler/40605,4.0,"laceration ,",2018
741,Patrick Erras,https://www.transfermarkt.com/patrick-erras/profil/spieler/193859,37.0,"Medial Collateral Ligament Tear ,",2018
742,Eduard Löwen,https://www.transfermarkt.com/eduard-lowen/profil/spieler/260655,6.0,"Strain ,",2018
743,Timothy Tillman,https://www.transfermarkt.com/timothy-tillman/profil/spieler/310662,4.0,"Ill ,",2018
744,Sebastian Kerk,https://www.transfermarkt.com/sebastian-kerk/profil/spieler/124517,626.0,"Achilles tendon rupture , Achilles tendon rupture ,",2018
745,Mikael Ishak,https://www.transfermarkt.com/mikael-ishak/profil/spieler/153637,112.0,"Medial Collateral Ligament Knee Injury , Medial Collateral Ligament Knee Injury ,",2018
746,Adam Zrelak,https://www.transfermarkt.com/adam-zrelak/profil/spieler/261155,115.0,"Torn Muscle Fibre , Metatarsal Fracture , Torn Muscle Fibre ,",2018
747,Mattia Perin,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923,7.0,"Adductor problems ,",2018
748,Carlo Pinsoglio,https://www.transfermarkt.com/carlo-pinsoglio/profil/spieler/75411,7.0,"Hand Injury ,",2018
749,Laurentiu Branescu,https://www.transfermarkt.com/laurentiu-branescu/profil/spieler/156521,63.0,"Knee Problems ,",2018
750,Mattia Del Favero,https://www.transfermarkt.com/mattia-del-favero/profil/spieler/265079,140.0,"Shoulder Injury ,",2018
751,Daniele Rugani,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959,14.0,"Gastric problems ,",2018
752,Medhi Benatia,https://www.transfermarkt.com/medhi-benatia/profil/spieler/45124,23.0,"Minor Knock , Bruised Ankle ,",2018
753,Giorgio Chiellini,https://www.transfermarkt.com/giorgio-chiellini/profil/spieler/29260,120.0,"Biceps femoris muscle injury , Muscle Injury , Muscular problems , Abdominal Influenza , Thigh Problems , Disrupted Calf Muscle , Biceps femoris muscle injury ,",2018
754,Martín Cáceres,https://www.transfermarkt.com/martin-caceres/profil/spieler/54935,49.0,"Muscular problems , Muscular problems , Bruised Knee , Muscle Injury , Contracture ,",2018
755,Andrea Barzagli,https://www.transfermarkt.com/andrea-barzagli/profil/spieler/7109,10.0,"Abdominal muscles injury , Muscle Fatigue ,",2018
756,Stefano Pellizzari,https://www.transfermarkt.com/stefano-pellizzari/profil/spieler/312745,184.0,"Patella problems , Ill ,",2018
757,Alex Sandro,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960,26.0,"Hamstring Injury , Flu , Hamstring Injury ,",2018
758,Leonardo Spinazzola,https://www.transfermarkt.com/leonardo-spinazzola/profil/spieler/118689,318.0,"Cruciate Ligament Surgery , Knee Problems , Calf Injury , Muscular problems , Knock , Calf Injury , Muscular problems , Knock ,",2018
759,João Cancelo,https://www.transfermarkt.com/joao-cancelo/profil/spieler/182712,44.0,"Medial Collateral Ligament Injury ,",2018
760,Mattia De Sciglio,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682,141.0,"Foot Injury , Hamstring Injury , Muscular problems , Knock , Foot Injury , Hamstring Injury ,",2018
761,Emre Can,https://www.transfermarkt.com/emre-can/profil/spieler/119296,68.0,"Back Injury ,",2018
762,Miralem Pjanic,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162,28.0,"Contracture , Muscle Fatigue , Muscular problems ,",2018
763,Blaise Matuidi,https://www.transfermarkt.com/blaise-matuidi/profil/spieler/33923,16.0,"Hamstring Injury ,",2018
764,Stefano Sturaro,https://www.transfermarkt.com/stefano-sturaro/profil/spieler/167859,38.0,"Tendonitis , Tendonitis ,",2018
765,Sami Khedira,https://www.transfermarkt.com/sami-khedira/profil/spieler/29401,34.0,"Back trouble , Knee Problems , Fever , Knee Injury , Knee Problems ,",2018
766,Hans Nicolussi Caviglia,https://www.transfermarkt.com/hans-nicolussi-caviglia/profil/spieler/430280,32.0,"Unknown Injury ,",2018
767,Grigoris Kastanos,https://www.transfermarkt.com/grigoris-kastanos/profil/spieler/298635,213.0,"Pubalgia ,",2018
768,Simone Muratore,https://www.transfermarkt.com/simone-muratore/profil/spieler/297648,75.0,"Knee Surgery ,",2018
769,Juan Cuadrado,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970,95.0,"Pubalgia , Minor Knock , Muscle Fatigue ,",2018
770,Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,221.0,"Cruciate Ligament Injury ,",2018
771,Stephy Mavididi,https://www.transfermarkt.com/stephy-mavididi/profil/spieler/340328,54.0,"Hamstring Injury ,",2018
772,Federico Bernardeschi,https://www.transfermarkt.com/federico-bernardeschi/profil/spieler/197300,82.0,"Tendonitis , Knee Injury , Muscle Fatigue ,",2018
773,Douglas Costa,https://www.transfermarkt.com/douglas-costa/profil/spieler/75615,14.0,"Thigh Problems , Calf Problems ,",2018
774,Riccardo Orsolini,https://www.transfermarkt.com/riccardo-orsolini/profil/spieler/368482,23.0,"Biceps femoris muscle injury ,",2018
775,Paulo Dybala,https://www.transfermarkt.com/paulo-dybala/profil/spieler/206050,38.0,"Hamstring Injury ,",2018
776,Cristiano Ronaldo,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,7.0,"Ankle Injury ,",2018
777,Moise Kean,https://www.transfermarkt.com/moise-kean/profil/spieler/364135,96.0,"Tear in the abductor muscle , Muscular problems ,",2018
779,Mario Mandzukic,https://www.transfermarkt.com/mario-mandzukic/profil/spieler/34572,51.0,"Contused laceration , Abdominal Influenza , Leg Injury , Injury to the ankle , Influenza , Hip problems , Rest , Calf Injury , Ankle problems , Ankle Injury , Leg Injury , Calf Injury , Ankle problems ,",2018
780,Andrea Favilli,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,183.0,"Cruciate Ligament Rupture ,",2018
781,Leonardo Mancuso,https://www.transfermarkt.com/leonardo-mancuso/profil/spieler/160344,66.0,"Unknown Injury , Unknown Injury ,",2018
782,Eric Lanini,https://www.transfermarkt.com/eric-lanini/profil/spieler/199635,5.0,"Unknown Injury ,",2018
783,Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,197.0,"Shoulder Injury , Muscular problems ,",2018
785,Alessandro D'Andrea,https://www.transfermarkt.com/alessandro-dandrea/profil/spieler/392331,30.0,"Unknown Injury ,",2018
786,Nikola Maksimovic,https://www.transfermarkt.com/nikola-maksimovic/profil/spieler/124715,10.0,"groin strain ,",2018
787,Raúl Albiol,https://www.transfermarkt.com/raul-albiol/profil/spieler/15452,10.0,"Back trouble , Back trouble ,",2018
788,Vlad Chiriches,https://www.transfermarkt.com/vlad-chiriches/profil/spieler/123261,57.0,"Biceps femoris muscle injury , Shoulder Injury , Minor Knock ,",2018
789,Faouzi Ghoulam,https://www.transfermarkt.com/faouzi-ghoulam/profil/spieler/126656,193.0,"Fractured Kneecap , Cruciate Ligament Rupture , Fever ,",2018
790,Luigi D'Ignazio,https://www.transfermarkt.com/luigi-dignazio/profil/spieler/355051,14.0,"Unknown Injury , Unknown Injury ,",2018
791,Elseid Hysaj,https://www.transfermarkt.com/elseid-hysaj/profil/spieler/200056,4.0,"Knee Injury ,",2018
792,Kévin Malcuit,https://www.transfermarkt.com/kevin-malcuit/profil/spieler/126711,74.0,"Hamstring Injury , Calf Injury ,",2018
793,Alberto Grassi,https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473,74.0,"Knee inflammation , Muscle Injury , Muscular problems , Muscular problems ,",2018
794,Fabián Ruiz,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219,13.0,"Achilles tendon problems ,",2018
795,Marek Hamsik,https://www.transfermarkt.com/marek-hamsik/profil/spieler/38593,21.0,"Muscle Injury , Influenza , Influenza ,",2018
796,Mario Prezioso,https://www.transfermarkt.com/mario-prezioso/profil/spieler/286288,101.0,"Cruciate Ligament Rupture ,",2018
797,Simone Verdi,https://www.transfermarkt.com/simone-verdi/profil/spieler/130360,25.0,"Biceps femoris muscle injury ,",2018
798,Lorenzo Insigne,https://www.transfermarkt.com/lorenzo-insigne/profil/spieler/133964,13.0,"Muscle Fatigue , Muscle Fatigue ,",2018
799,Amin Younes,https://www.transfermarkt.com/amin-younes/profil/spieler/96167,444.0,"Achilles tendon rupture , Knee inflammation , Knee Problems , Rest , Ill , Achilles tendon rupture , Knee inflammation , Knee Problems , Rest , Ill ,",2018
800,Leandrinho,https://www.transfermarkt.com/leandrinho/profil/spieler/351898,18.0,"Muscle Injury ,",2018
801,Alessio Zerbin,https://www.transfermarkt.com/alessio-zerbin/profil/spieler/433584,5.0,"Flu ,",2018
802,Raffaele Russo,https://www.transfermarkt.com/raffaele-russo/profil/spieler/393652,60.0,"Ankle problems ,",2018
803,Amato Ciciretti,https://www.transfermarkt.com/amato-ciciretti/profil/spieler/159902,108.0,"Thigh Problems , Muscular problems , Muscle Injury , Muscular problems , Muscular problems ,",2018
804,Arkadiusz Milik,https://www.transfermarkt.com/arkadiusz-milik/profil/spieler/191891,158.0,"Knee Injury ,",2018
805,Roberto Inglese,https://www.transfermarkt.com/roberto-inglese/profil/spieler/159337,27.0,"Bruised Knee ,",2018
806,Raffaele Di Gennaro,https://www.transfermarkt.com/raffaele-di-gennaro/profil/spieler/70580,27.0,"Femoral Neck Fracture ,",2018
807,Tommaso Berni,https://www.transfermarkt.com/tommaso-berni/profil/spieler/21752,17.0,"Unknown Injury ,",2018
808,Stefan de Vrij,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196,16.0,"Muscular problems , Tear in the abductor muscle ,",2018
809,Danilo D'Ambrosio,https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769,28.0,"Torn Collateral Ligament ,",2018
810,Zinho Vanheusden,https://www.transfermarkt.com/zinho-vanheusden/profil/spieler/338672,192.0,"Cruciate Ligament Rupture ,",2018
811,Miranda,https://www.transfermarkt.com/miranda/profil/spieler/33357,34.0,"Adductor problems , Muscle Injury , Concussion ,",2018
812,Andrea Ranocchia,https://www.transfermarkt.com/andrea-ranocchia/profil/spieler/44327,18.0,"Hamstring Injury ,",2018
813,Manuel Lombardoni,https://www.transfermarkt.com/manuel-lombardoni/profil/spieler/426906,32.0,"Unknown Injury ,",2018
814,Cristian Ansaldi,https://www.transfermarkt.com/cristian-ansaldi/profil/spieler/55854,88.0,"Surgery , Muscle Fatigue , Surgery , Muscle Fatigue ,",2018
815,Federico Dimarco,https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116,124.0,"Unknown Injury , Fractured Foot ,",2018
816,Sime Vrsaljko,https://www.transfermarkt.com/sime-vrsaljko/profil/spieler/76061,39.0,"Achilles tendon problems , Back trouble , Hamstring Injury , Foot Injury ,",2018
818,Marcelo Brozovic,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617,22.0,"Muscular problems ,",2018
819,Radja Nainggolan,https://www.transfermarkt.com/radja-nainggolan/profil/spieler/41982,32.0,"Biceps femoris muscle injury , Muscle Fatigue , Groin Injury , Adductor problems , Groin Injury ,",2018
820,Matías Vecino,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812,25.0,"Adductor problems , Muscle Injury , Muscle Injury ,",2018
821,João Mário,https://www.transfermarkt.com/joao-mario/profil/spieler/149729,12.0,"Tonsillitis , Tonsillitis ,",2018
822,Roberto Gagliardini,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471,28.0,"Hamstring Injury ,",2018
823,Ivan Perisic,https://www.transfermarkt.com/ivan-perisic/profil/spieler/42460,11.0,"Shoulder Injury ,",2018
824,Xian Emmers,https://www.transfermarkt.com/xian-emmers/profil/spieler/365449,58.0,"Unknown Injury , Unknown Injury ,",2018
825,Mauro Icardi,https://www.transfermarkt.com/mauro-icardi/profil/spieler/68863,19.0,"Muscular problems ,",2018
826,Keita Baldé,https://www.transfermarkt.com/keita-balde/profil/spieler/238752,66.0,"Hamstring Injury , Hamstring Injury , Muscular problems , Ill ,",2018
827,Samuele Longo,https://www.transfermarkt.com/samuele-longo/profil/spieler/124560,137.0,"Muscular problems , Muscle Injury , Hamstring Injury ,",2018
828,Gianluigi Donnarumma,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,2.0,"Adductor problems ,",2018
829,Alessandro Plizzari,https://www.transfermarkt.com/alessandro-plizzari/profil/spieler/357991,31.0,"Fractured Finger ,",2018
830,Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,14.0,"Minor Knock , Minor Knock ,",2018
831,Alessio Romagnoli,https://www.transfermarkt.com/alessio-romagnoli/profil/spieler/197747,33.0,"Biceps femoris muscle injury , Muscle Fatigue ,",2018
832,Mattia Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,19.0,"Back trouble , Nose Injury , Back trouble ,",2018
833,Ricardo Rodríguez,https://www.transfermarkt.com/ricardo-rodriguez/profil/spieler/86784,5.0,"Stomach complaints ,",2018
834,Mateo Musacchio,https://www.transfermarkt.com/mateo-musacchio/profil/spieler/45653,7.0,"Unknown Injury , Calf Problems ,",2018
835,Stefan Simic,https://www.transfermarkt.com/stefan-simic/profil/spieler/198613,139.0,"Muscle Injury , Unknown Injury , Muscle Fatigue , Muscle Injury ,",2018
836,Diego Laxalt,https://www.transfermarkt.com/diego-laxalt/profil/spieler/230552,21.0,"Hamstring Injury , Unknown Injury ,",2018
837,Ivan Strinic,https://www.transfermarkt.com/ivan-strinic/profil/spieler/39799,21.0,"Knock , Muscle Injury ,",2018
838,Gian Filippo Felicioli,https://www.transfermarkt.com/gian-filippo-felicioli/profil/spieler/290733,21.0,"Muscle Injury ,",2018
839,Davide Calabria,https://www.transfermarkt.com/davide-calabria/profil/spieler/262523,84.0,"Adductor problems , Injury to the ankle , Minor Knock , Muscular problems , Adductor problems ,",2018
840,Andrea Conti,https://www.transfermarkt.com/andrea-conti/profil/spieler/111227,404.0,"Knee Surgery , Knee Problems , Cruciate Ligament Injury , Distortion of the ankle ,",2018
841,Ignazio Abate,https://www.transfermarkt.com/ignazio-abate/profil/spieler/16631,96.0,"Muscular problems , Calf Problems , Achilles tendon problems , Muscular problems , Calf Problems , Achilles tendon problems ,",2018
843,Hakan Çalhanoğlu,https://www.transfermarkt.com/hakan-calhano%C4%9Flu/profil/spieler/126414,38.0,"Knee Injury , Unknown Injury , Calf Problems , Muscular problems ,",2018
844,Lucas Biglia,https://www.transfermarkt.com/lucas-biglia/profil/spieler/26721,52.0,"Lumbar Vertebra Fracture , Inflammation , Biceps femoris muscle injury ,",2018
845,Riccardo Montolivo,https://www.transfermarkt.com/riccardo-montolivo/profil/spieler/19446,28.0,"Hamstring Injury , Hamstring Injury ,",2018
846,Giacomo Bonaventura,https://www.transfermarkt.com/giacomo-bonaventura/profil/spieler/57280,36.0,"Muscle Injury , Muscular problems ,",2018
847,Andrea Bertolacci,https://www.transfermarkt.com/andrea-bertolacci/profil/spieler/99227,5.0,"Muscle Injury ,",2018
848,José Mauri,https://www.transfermarkt.com/jose-mauri/profil/spieler/240958,63.0,"Distortion of the ankle ,",2018
849,Emanuele Torrasi,https://www.transfermarkt.com/emanuele-torrasi/profil/spieler/315870,187.0,"Ruptured knee ligament ,",2018
850,Alen Halilovic,https://www.transfermarkt.com/alen-halilovic/profil/spieler/226074,105.0,"Ankle Injury ,",2018
851,Suso,https://www.transfermarkt.com/suso/profil/spieler/111961,9.0,"Muscular problems ,",2018
852,Samu Castillejo,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171,45.0,"Influenza , Muscle Injury ,",2018
854,Patrick Cutrone,https://www.transfermarkt.com/patrick-cutrone/profil/spieler/265078,4.0,"Muscle Injury ,",2018
855,Robin Olsen,https://www.transfermarkt.com/robin-olsen/profil/spieler/75458,77.0,"Collarbone fracture ,",2018
856,Antonio Mirante,https://www.transfermarkt.com/antonio-mirante/profil/spieler/22141,18.0,"Muscle Injury , Finger Injury ,",2018
857,Konstantinos Manolas,https://www.transfermarkt.com/konstantinos-manolas/profil/spieler/104752,29.0,"Muscle Injury , Tear in the abductor muscle , Shoulder Injury ,",2018
858,Federico Fazio,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,7.0,"Distortion of the ankle ,",2018
859,Iván Marcano,https://www.transfermarkt.com/ivan-marcano/profil/spieler/57723,18.0,"Knock ,",2018
860,William Bianda,https://www.transfermarkt.com/william-bianda/profil/spieler/427197,120.0,"Hamstring Injury ,",2018
861,Aleksandar Kolarov,https://www.transfermarkt.com/aleksandar-kolarov/profil/spieler/46156,3.0,"Muscle Fatigue ,",2018
862,Luca Pellegrini,https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567,510.0,"Fractured Kneecap , Cruciate Ligament Rupture , Fractured Kneecap , Cruciate Ligament Rupture ,",2018
863,Alessandro Florenzi,https://www.transfermarkt.com/alessandro-florenzi/profil/spieler/130365,193.0,"Gastric problems , Knee inflammation , Cruciate Ligament Rupture ,",2018
864,Rick Karsdorp,https://www.transfermarkt.com/rick-karsdorp/profil/spieler/205006,294.0,"Cruciate Ligament Rupture , Muscle Fatigue , Rupture of Outer Meniscus ,",2018
865,Andrea Paolelli,https://www.transfermarkt.com/andrea-paolelli/profil/spieler/340437,22.0,"Flu , Unknown Injury ,",2018
866,Steven Nzonzi,https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734,12.0,"Sprained ankle ,",2018
867,Maxime Gonalons,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,39.0,"Calf Injury ,",2018
868,Daniele De Rossi,https://www.transfermarkt.com/daniele-de-rossi/profil/spieler/5947,25.0,"Calf Problems , Calf Problems , Muscular problems , Meniscus irritation ,",2018
869,Kevin Strootman,https://www.transfermarkt.com/kevin-strootman/profil/spieler/68864,26.0,"Bruised Rib , Muscle bruise ,",2018
870,Lorenzo Pellegrini,https://www.transfermarkt.com/lorenzo-pellegrini/profil/spieler/286297,24.0,"Calf Problems , Tear in the abductor muscle , Muscle Fatigue , Calf Injury ,",2018
871,Javier Pastore,https://www.transfermarkt.com/javier-pastore/profil/spieler/55215,55.0,"Unknown Injury , Calf Injury ,",2018
872,Ante Coric,https://www.transfermarkt.com/ante-coric/profil/spieler/96630,11.0,"Knock ,",2018
873,Stephan El Shaarawy,https://www.transfermarkt.com/stephan-el-shaarawy/profil/spieler/94529,41.0,"Muscle Fatigue , Adductor problems , Lumbago ,",2018
874,Justin Kluivert,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,14.0,"Muscle Injury ,",2018
875,Diego Perotti,https://www.transfermarkt.com/diego-perotti/profil/spieler/54984,63.0,"Distortion of the ankle , Calf Problems , Muscular problems , Muscle Fatigue , Muscular problems , Biceps femoris muscle injury ,",2018
876,Keba Coly,https://www.transfermarkt.com/keba-coly/profil/spieler/415454,38.0,"Unknown Injury ,",2018
877,Cengiz Ünder,https://www.transfermarkt.com/cengiz-under/profil/spieler/341647,11.0,"Hamstring Injury ,",2018
878,Daniele Verde,https://www.transfermarkt.com/daniele-verde/profil/spieler/256361,10.0,"Abdominal Influenza , Muscle Fatigue ,",2018
879,Patrik Schick,https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,103.0,"Muscle Injury , Muscular problems , Hamstring Injury , Hamstring Injury , Hamstring Injury ,",2018
880,Grégoire Defrel,https://www.transfermarkt.com/gregoire-defrel/profil/spieler/163222,148.0,"Knee Surgery , Distortion of the ankle , Muscular problems , Bruised Knee , Minor Knock , Biceps femoris muscle injury ,",2018
881,Rafael Tolói,https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441,24.0,"Muscular problems ,",2018
882,José Luis Palomino,https://www.transfermarkt.com/jose-luis-palomino/profil/spieler/125020,28.0,"Knee inflammation , Muscular problems ,",2018
883,Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,14.0,"Knee Injury ,",2018
884,Andrea Masiello,https://www.transfermarkt.com/andrea-masiello/profil/spieler/34198,4.0,"Flu ,",2018
885,Anton Kresic,https://www.transfermarkt.com/anton-kresic/profil/spieler/226080,14.0,"Thigh Muscle Strain , Thigh Problems ,",2018
886,Riccardo Gatti,https://www.transfermarkt.com/riccardo-gatti/profil/spieler/337385,12.0,"Unknown Injury , Unknown Injury , Unknown Injury ,",2018
887,Stefano Marchetti,https://www.transfermarkt.com/stefano-marchetti/profil/spieler/392586,71.0,"Unknown Injury , Unknown Injury ,",2018
888,Ali Adnan,https://www.transfermarkt.com/ali-adnan/profil/spieler/261611,44.0,"Muscle Injury ,",2018
889,Fabio Eguelfi,https://www.transfermarkt.com/fabio-eguelfi/profil/spieler/200192,94.0,"Achilles tendon surgery ,",2018
890,Federico Mattiello,https://www.transfermarkt.com/federico-mattiello/profil/spieler/200194,38.0,"Tear in the abductor muscle , Distortion of the ankle ,",2018
891,Alberto Almici,https://www.transfermarkt.com/alberto-almici/profil/spieler/163542,92.0,"Knee Injury ,",2018
892,Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,9.0,"Muscular problems , Unknown Injury ,",2018
893,Filippo Melegoni,https://www.transfermarkt.com/filippo-melegoni/profil/spieler/315862,28.0,"Ankle problems ,",2018
894,Roberto Ranieri,https://www.transfermarkt.com/roberto-ranieri/profil/spieler/337388,4.0,"Unknown Injury ,",2018
895,Robin Gosens,https://www.transfermarkt.com/robin-gosens/profil/spieler/273132,4.0,"Unknown Injury ,",2018
896,Gabriel Lunetta,https://www.transfermarkt.com/gabriel-lunetta/profil/spieler/287710,37.0,"Unknown Injury , Distortion of the ankle ,",2018
897,Josip Ilicic,https://www.transfermarkt.com/josip-ilicic/profil/spieler/80351,36.0,"Knee Injury , Unknown Injury ,",2018
898,Papu Gómez,https://www.transfermarkt.com/papu-gomez/profil/spieler/20005,22.0,"Back trouble , Minor Knock , Foot Injury ,",2018
899,Marco D'Alessandro,https://www.transfermarkt.com/marco-dalessandro/profil/spieler/99232,113.0,"Muscle Injury , Muscle Injury , Unknown Injury , Muscle Injury ,",2018
900,Duván Zapata,https://www.transfermarkt.com/duvan-zapata/profil/spieler/73794,35.0,"Muscle Fatigue , Muscular problems ,",2018
901,Andrea Petagna,https://www.transfermarkt.com/andrea-petagna/profil/spieler/199258,30.0,"Inguinal Hernia , Adductor problems ,",2018
902,Andreas Cornelius,https://www.transfermarkt.com/andreas-cornelius/profil/spieler/203412,21.0,"Biceps femoris muscle injury ,",2018
903,Marco Tumminello,https://www.transfermarkt.com/marco-tumminello/profil/spieler/315850,187.0,"Cruciate Ligament Rupture ,",2018
904,Emmanuel Latte Lath,https://www.transfermarkt.com/emmanuel-latte-lath/profil/spieler/392964,39.0,"Unknown Injury ,",2018
905,Pietro Terracciano,https://www.transfermarkt.com/pietro-terracciano/profil/spieler/96254,14.0,"Adductor problems ,",2018
907,Vitor Hugo,https://www.transfermarkt.com/vitor-hugo/profil/spieler/149752,19.0,"Biceps femoris muscle injury ,",2018
908,Petko Hristov,https://www.transfermarkt.com/petko-hristov/profil/spieler/372809,33.0,"Hamstring Injury ,",2018
909,Cristiano Biraghi,https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555,3.0,"Distortion of the ankle ,",2018
910,Vincent Laurini,https://www.transfermarkt.com/vincent-laurini/profil/spieler/94936,30.0,"Plantar fascia , Muscle Injury ,",2018
911,Andrés Schetino,https://www.transfermarkt.com/andres-schetino/profil/spieler/285663,21.0,"Thigh Problems ,",2018
912,Riccardo Saponara,https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909,126.0,"Foot Injury , Knee Problems , Foot Injury , Knee Problems ,",2018
913,Valentin Eysseric,https://www.transfermarkt.com/valentin-eysseric/profil/spieler/126687,6.0,"Distortion of the ankle ,",2018
915,Cyril Théréau,https://www.transfermarkt.com/cyril-thereau/profil/spieler/29316,55.0,"Muscle Fatigue , Fractured Rib , Muscular problems ,",2018
916,Martin Graiciar,https://www.transfermarkt.com/martin-graiciar/profil/spieler/319176,68.0,"Collarbone fracture ,",2018
917,Thomas Strakosha,https://www.transfermarkt.com/thomas-strakosha/profil/spieler/222209,8.0,"Thigh Problems ,",2018
918,Ivan Vargic,https://www.transfermarkt.com/ivan-vargic/profil/spieler/34553,6.0,"Tear in the abductor muscle ,",2018
919,Luiz Felipe,https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931,7.0,"Shinbone injury ,",2018
920,Wallace,https://www.transfermarkt.com/wallace/profil/spieler/225335,89.0,"Shinbone injury , Shinbone injury , Thigh Problems , Disrupted Calf Muscle ,",2018
921,Bastos,https://www.transfermarkt.com/bastos/profil/spieler/195810,23.0,"Hamstring Injury ,",2018
922,Patric,https://www.transfermarkt.com/patric/profil/spieler/126729,25.0,"Tear in the abductor muscle , Ankle Injury ,",2018
924,Adam Marusic,https://www.transfermarkt.com/adam-marusic/profil/spieler/239802,29.0,"Back trouble , Adductor problems ,",2018
925,Jordan Lukaku,https://www.transfermarkt.com/jordan-lukaku/profil/spieler/140804,47.0,"Muscular problems , Knee inflammation , Hamstring Injury ,",2018
926,Stefan Radu,https://www.transfermarkt.com/stefan-radu/profil/spieler/44420,33.0,"Muscular problems , Knee Problems , Calf Injury ,",2018
927,Riza Durmisi,https://www.transfermarkt.com/riza-durmisi/profil/spieler/135208,21.0,"Muscle Injury ,",2018
928,Dusan Basta,https://www.transfermarkt.com/dusan-basta/profil/spieler/19694,166.0,"Muscular problems , Hamstring Injury , Hamstring Injury , Muscular problems , Hamstring Injury , Hamstring Injury ,",2018
929,Lucas Leiva,https://www.transfermarkt.com/lucas-leiva/profil/spieler/41414,7.0,"Muscle Fatigue ,",2018
930,Milan Badelj,https://www.transfermarkt.com/milan-badelj/profil/spieler/40633,47.0,"Sideband injury , Muscular problems ,",2018
931,Danilo Cataldi,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733,13.0,"Muscular problems ,",2018
932,Sergej Milinkovic-Savic,https://www.transfermarkt.com/sergej-milinkovic-savic/profil/spieler/266302,19.0,"Muscle Fatigue , Muscular problems , Hamstring Injury ,",2018
933,Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,19.0,"Tear in the abductor muscle , Hamstring Injury ,",2018
934,Valon Berisha,https://www.transfermarkt.com/valon-berisha/profil/spieler/145115,43.0,"Calf Problems , Hip Injury ,",2018
935,Marco Parolo,https://www.transfermarkt.com/marco-parolo/profil/spieler/84545,61.0,"Tear in the abductor muscle , Adductor problems , Pubitis , Tendonitis ,",2018
