,Player,Player_url,Duration_2022,Type_2022,Season
441,Calvin Stengs,https://www.transfermarkt.com/calvin-stengs/profil/spieler/409344,5,"Ankle Injury ,",2022
442,Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,122,"Ankle Surgery , Ankle Surgery ,",2022
444,Lucas Chevalier,https://www.transfermarkt.com/lucas-chevalier/profil/spieler/463600,75,"Corona virus , Meniscal Injury , Corona virus ,",2022
445,Tiago Djaló,https://www.transfermarkt.com/tiago-djalo/profil/spieler/420465,9,"Unknown Injury ,",2022
446,Bafodé Diakité,https://www.transfermarkt.com/bafode-diakite/profil/spieler/463605,102,"Muscle Injury , Muscle Injury ,",2022
447,Abdoulaye Ousmane,https://www.transfermarkt.com/abdoulaye-ousmane/profil/spieler/689091,136,"Unknown Injury , Unknown Injury ,",2022
448,Ismaily,https://www.transfermarkt.com/ismaily/profil/spieler/124028,27,"Unknown Injury , Muscle Injury ,",2022
450,Timothy Weah,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846,128,"Muscle Injury , Thigh Problems , Muscle Injury , Thigh Problems ,",2022
451,Yusuf Yazici,https://www.transfermarkt.com/yusuf-yazici/profil/spieler/386726,38,"Back trouble , Unknown Injury ,",2022
452,Jonathan Bamba,https://www.transfermarkt.com/jonathan-bamba/profil/spieler/292818,64,"Thigh Problems , Thigh Problems ,",2022
453,Edon Zhegrova,https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857,71,"Unknown Injury , Ill , Meniscal Injury ,",2022
454,Adam Ounas,https://www.transfermarkt.com/adam-ounas/profil/spieler/400485,128,"Unknown Injury , Adductor problems , Influenza , Thigh Problems , Fitness , Unknown Injury , Corona virus , Influenza , Muscle Injury , Thigh Muscle Strain , Ankle Injury ,",2022
455,Wuilker Fariñez,https://www.transfermarkt.com/wuilker-farinez/profil/spieler/373714,396,"Cruciate Ligament Rupture , Corona virus ,",2022
456,Jean-Louis Leca,https://www.transfermarkt.com/jean-louis-leca/profil/spieler/27490,34,"Fractured Finger ,",2022
457,Kevin Danso,https://www.transfermarkt.com/kevin-danso/profil/spieler/263236,33,"Ankle Injury , Ill , Ankle Injury ,",2022
458,Facundo Medina,https://www.transfermarkt.com/facundo-medina/profil/spieler/474800,6,"Muscle Injury ,",2022
460,Jonathan Gradit,https://www.transfermarkt.com/jonathan-gradit/profil/spieler/126557,14,"Calf Injury ,",2022
461,Steven Fortes,https://www.transfermarkt.com/steven-fortes/profil/spieler/276895,108,"Ligament Injury , Muscular problems , Ligament Injury , Muscular problems ,",2022
462,Deiver Machado,https://www.transfermarkt.com/deiver-machado/profil/spieler/332560,94,"Meniscal Injury ,",2022
463,Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,112,"Muscle Injury , Calf Injury , Calf Injury , Muscle Injury , Calf Injury , Calf Injury ,",2022
464,Ismaël Boura,https://www.transfermarkt.com/ismael-boura/profil/spieler/770895,14,"Injury to the ankle , Muscle Injury ,",2022
465,Patrick Berg,https://www.transfermarkt.com/patrick-berg/profil/spieler/308439,8,"Adductor problems , Adductor problems ,",2022
466,Mamadou Camara,https://www.transfermarkt.com/mamadou-camara/profil/spieler/905408,124,"Unknown Injury ,",2022
467,Jimmy Cabot,https://www.transfermarkt.com/jimmy-cabot/profil/spieler/206912,99,"Ankle Surgery ,",2022
468,Adrien Thomasson,https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977,45,"Muscle Injury ,",2022
470,Gaël Kakuta,https://www.transfermarkt.com/gael-kakuta/profil/spieler/74297,69,"Hamstring Injury , Knee Injury , Knee Injury , Calf Injury , Adductor problems , Hamstring Injury ,",2022
471,Adam Buksa,https://www.transfermarkt.com/adam-buksa/profil/spieler/267160,18,"Foot Injury ,",2022
472,Ignatius Ganago,https://www.transfermarkt.com/ignatius-ganago/profil/spieler/531949,14,"Quarantine , Quarantine ,",2022
473,Wesley Saïd,https://www.transfermarkt.com/wesley-said/profil/spieler/182916,125,"Hamstring Injury , Muscle Injury , Adductor problems ,",2022
474,Yvon Mvogo,https://www.transfermarkt.com/yvon-mvogo/profil/spieler/147051,11,"Unknown Injury , Ill ,",2022
475,Montassar Talbi,https://www.transfermarkt.com/montassar-talbi/profil/spieler/496706,34,"Corona virus , Corona virus ,",2022
477,Loris Mouyokolo,https://www.transfermarkt.com/loris-mouyokolo/profil/spieler/799936,41,"Sprained Ankle ,",2022
478,Jean-Victor Makengo,https://www.transfermarkt.com/jean-victor-makengo/profil/spieler/322305,13,"Corona virus ,",2022
479,Armand Laurienté,https://www.transfermarkt.com/armand-lauriente/profil/spieler/579930,30,"Back Injury ,",2022
482,Alexandre Olliero,https://www.transfermarkt.com/alexandre-olliero/profil/spieler/395602,148,"Ankle Fracture ,",2022
483,Thomas Foket,https://www.transfermarkt.com/thomas-foket/profil/spieler/215114,56,"Hamstring Injury , Hamstring Injury ,",2022
484,Marshall Munetsi,https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908,46,"Muscle Injury ,",2022
485,Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,28,"Muscle Injury ,",2022
486,Jens Cajuste,https://www.transfermarkt.com/jens-cajuste/profil/spieler/468066,136,"Hamstring Injury , Injury to the ankle , Thigh Problems , Unknown Injury ,",2022
487,Arbër Zeneli,https://www.transfermarkt.com/arber-zeneli/profil/spieler/222876,368,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2022
488,Myziane Maolida,https://www.transfermarkt.com/myziane-maolida/profil/spieler/371142,44,"Cold , Knee Problems , Hamstring Injury , Cold ,",2022
489,El Bilal Touré,https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016,28,"Hamstring Injury ,",2022
490,Kaj Sierhuis,https://www.transfermarkt.com/kaj-sierhuis/profil/spieler/315283,665,"Cruciate Ligament Rupture , Unknown Injury , Thigh Problems , Cruciate Ligament Rupture ,",2022
491,Benjamin Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,32,"Corona virus , Hamstring Injury ,",2022
492,Maxime Estève,https://www.transfermarkt.com/maxime-esteve/profil/spieler/842341,91,"Muscle Injury ,",2022
493,Pedro Mendes,https://www.transfermarkt.com/pedro-mendes/profil/spieler/72857,141,"Muscular problems ,",2022
494,Thibault Tamas,https://www.transfermarkt.com/thibault-tamas/profil/spieler/569374,224,"Knee Surgery ,",2022
495,Falaye Sacko,https://www.transfermarkt.com/falaye-sacko/profil/spieler/364857,108,"Ligament Injury , Ligament Injury ,",2022
496,Stephy Mavididi,https://www.transfermarkt.com/stephy-mavididi/profil/spieler/340328,39,"Knee Injury ,",2022
497,Arnaud Nordin,https://www.transfermarkt.com/arnaud-nordin/profil/spieler/324811,5,"Adductor problems ,",2022
498,Wahbi Khazri,https://www.transfermarkt.com/wahbi-khazri/profil/spieler/103565,84,"Dead Leg , Muscle Injury , Corona virus , Dead Leg , Muscle Injury , Corona virus ,",2022
499,Ismaël Doukouré,https://www.transfermarkt.com/ismael-doukoure/profil/spieler/786436,136,"Patella tendon irritation , Patella tendon irritation ,",2022
500,Maxime Le Marchand,https://www.transfermarkt.com/maxime-le-marchand/profil/spieler/60558,121,"Back Injury ,",2022
501,Colin Dagba,https://www.transfermarkt.com/colin-dagba/profil/spieler/460629,49,"Ankle Injury ,",2022
502,Karol Fila,https://www.transfermarkt.com/karol-fila/profil/spieler/385817,34,"Tear in the abductor muscle ,",2022
503,Jean-Eudes Aholou,https://www.transfermarkt.com/jean-eudes-aholou/profil/spieler/178313,10,"Adductor problems , Adductor problems ,",2022
504,Sanjin Prcic,https://www.transfermarkt.com/sanjin-prcic/profil/spieler/125783,48,"Knee Injury , Knee Injury ,",2022
506,Kévin Gameiro,https://www.transfermarkt.com/kevin-gameiro/profil/spieler/27389,16,"Hamstring Injury ,",2022
507,Lebo Mothiba,https://www.transfermarkt.com/lebo-mothiba/profil/spieler/427161,168,"Knee Injury ,",2022
508,Nicolas Pallois,https://www.transfermarkt.com/nicolas-pallois/profil/spieler/139279,28,"Strain ,",2022
509,Charles Traoré,https://www.transfermarkt.com/charles-traore/profil/spieler/394906,368,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2022
510,Fabien Centonze,https://www.transfermarkt.com/fabien-centonze/profil/spieler/384859,101,"Torn Muscle ,",2022
511,Fábio,https://www.transfermarkt.com/fabio/profil/spieler/61891,33,"Sprained ankle ,",2022
512,Sébastien Corchia,https://www.transfermarkt.com/sebastien-corchia/profil/spieler/102744,36,"Sprained Ankle , Sprained Ankle ,",2022
513,Gor Manvelyan,https://www.transfermarkt.com/gor-manvelyan/profil/spieler/773795,4,"Virus Infection ,",2022
514,Marcus Coco,https://www.transfermarkt.com/marcus-coco/profil/spieler/353365,32,"Sprained ankle ,",2022
515,Mostafa Mohamed,https://www.transfermarkt.com/mostafa-mohamed/profil/spieler/462348,21,"Fitness , Thigh Problems ,",2022
517,Anthony Rouault,https://www.transfermarkt.com/anthony-rouault/profil/spieler/690799,78,"Foot Injury ,",2022
518,Gabriel Suazo,https://www.transfermarkt.com/gabriel-suazo/profil/spieler/385105,20,"Torn muscle bundle , Knee Problems ,",2022
519,Brecht Dejaegere,https://www.transfermarkt.com/brecht-dejaegere/profil/spieler/159098,59,"Calf Injury ,",2022
520,Rhys Healey,https://www.transfermarkt.com/rhys-healey/profil/spieler/238185,34,"Adductor problems , Rest , Calf Injury ,",2022
521,Achraf Dari,https://www.transfermarkt.com/achraf-dari/profil/spieler/566823,9,"Corona virus ,",2022
522,Jere Uronen,https://www.transfermarkt.com/jere-uronen/profil/spieler/131827,70,"Ankle Injury , Ankle Injury , Ankle Injury , Ankle Injury ,",2022
523,Kenny Lala,https://www.transfermarkt.com/kenny-lala/profil/spieler/174196,16,"Unknown Injury , Sprain , Corona virus ,",2022
524,Youcef Belaïli,https://www.transfermarkt.com/youcef-belaili/profil/spieler/175014,9,"Food Poisoning , Corona virus ,",2022
525,Romain Del Castillo,https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399,18,"Unknown Injury ,",2022
526,Karamoko Dembélé,https://www.transfermarkt.com/karamoko-dembele/profil/spieler/466602,230,"Corona virus , Ankle Injury ,",2022
527,Islam Slimani,https://www.transfermarkt.com/islam-slimani/profil/spieler/174915,30,"Bruised Ankle , Bruised Ankle ,",2022
528,Loïc Rémy,https://www.transfermarkt.com/loic-remy/profil/spieler/45121,116,"Unknown Injury , Unknown Injury , Fitness , Unknown Injury , Fitness , Unknown Injury , Hip problems , Unknown Injury ,",2022
529,Jackson Porozo,https://www.transfermarkt.com/jackson-porozo/profil/spieler/491616,62,"Ankle Injury , Ankle Injury ,",2022
530,Adil Rami,https://www.transfermarkt.com/adil-rami/profil/spieler/51118,90,"Fitness , Fitness ,",2022
531,Yasser Larouci,https://www.transfermarkt.com/yasser-larouci/profil/spieler/554251,180,"Problems with the hip flexor , Knee Problems , Problems with the hip flexor ,",2022
532,Andreas Bruus,https://www.transfermarkt.com/andreas-bruus/profil/spieler/345748,13,"Corona virus ,",2022
533,Ante Palaversa,https://www.transfermarkt.com/ante-palaversa/profil/spieler/371003,30,"Torn Muscle , Torn Muscle ,",2022
534,Rony Lopes,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694,18,"Corona virus , Corona virus ,",2022
535,Renaud Ripart,https://www.transfermarkt.com/renaud-ripart/profil/spieler/234802,51,"Knock ,",2022
536,Yoann Touzghar,https://www.transfermarkt.com/yoann-touzghar/profil/spieler/68718,11,"Corona virus ,",2022
537,Paul Bernardoni,https://www.transfermarkt.com/paul-bernardoni/profil/spieler/318507,44,"Lung contusion ,",2022
538,Cédric Hountondji,https://www.transfermarkt.com/cedric-hountondji/profil/spieler/198709,266,"Fractured Arm , Tear in the abductor muscle , Fractured Arm , Tear in the abductor muscle ,",2022
539,Faouzi Ghoulam,https://www.transfermarkt.com/faouzi-ghoulam/profil/spieler/126656,37,"Muscular problems , Stress response of the bone , Abdominal Influenza , Fitness ,",2022
540,Pierrick Capelle,https://www.transfermarkt.com/pierrick-capelle/profil/spieler/214532,20,"Unknown Injury ,",2022
541,Sofiane Boufal,https://www.transfermarkt.com/sofiane-boufal/profil/spieler/232271,180,"Dead Leg , Dead Leg ,",2022
542,Jason Mbock,https://www.transfermarkt.com/jason-mbock/profil/spieler/460660,92,"Injury to the ankle ,",2022
543,Abdallah Sima,https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798,181,"Groin Injury , Back Injury , Ankle Injury , Fitness ,",2022
544,Gideon Mensah,https://www.transfermarkt.com/gideon-mensah/profil/spieler/397171,14,"Quarantine , Quarantine ,",2022
545,Brayann Pereira,https://www.transfermarkt.com/brayann-pereira/profil/spieler/620317,7,"Corona virus ,",2022
546,Ousoumane Camara,https://www.transfermarkt.com/ousoumane-camara/profil/spieler/478107,267,"Cruciate Ligament Rupture ,",2022
547,Kays Ruiz-Atil,https://www.transfermarkt.com/kays-ruiz-atil/profil/spieler/538045,57,"Muscle Injury , Ankle Injury , Ill , Corona virus ,",2022
548,Nuno Da Costa,https://www.transfermarkt.com/nuno-da-costa/profil/spieler/306166,19,"Groin Injury ,",2022
549,Mory Diaw,https://www.transfermarkt.com/mory-diaw/profil/spieler/164904,24,"Unknown Injury , Unknown Injury ,",2022
550,Maximiliano Caufriez,https://www.transfermarkt.com/maximiliano-caufriez/profil/spieler/369267,4,"Muscle Injury ,",2022
551,Neto Borges,https://www.transfermarkt.com/neto-borges/profil/spieler/557939,7,"Unknown Injury ,",2022
552,Sofyan Chader,https://www.transfermarkt.com/sofyan-chader/profil/spieler/748358,44,"Unknown Injury , Unknown Injury ,",2022
553,Grejohn Kyei,https://www.transfermarkt.com/grejohn-kyei/profil/spieler/321647,7,"Unknown Injury ,",2022
554,Fernand Mayembo,https://www.transfermarkt.com/fernand-mayembo/profil/spieler/413245,157,"Dead Leg , Dead Leg , Dead Leg ,",2022
555,Youssouf Koné,https://www.transfermarkt.com/youssouf-kone/profil/spieler/274484,18,"Adductor problems ,",2022
556,Qazim Laçi,https://www.transfermarkt.com/qazim-laci/profil/spieler/290552,19,"Unknown Injury ,",2022
557,Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,204,"Knee Injury , Knee Injury ,",2022
559,Kevin Spadanuda,https://www.transfermarkt.com/kevin-spadanuda/profil/spieler/371554,8,"Muscular problems ,",2022
560,Bevic Moussiti-Oko,https://www.transfermarkt.com/bevic-moussiti-oko/profil/spieler/364525,413,"Fracture , Ankle Injury , Fracture ,",2022
561,Romain Hamouma,https://www.transfermarkt.com/romain-hamouma/profil/spieler/98349,124,"Calf Injury , Wirst Injury , Strain in the thigh and gluteal muscles ,",2022
563,Manuel Neuer,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,52,"Knee Surgery , Corona virus , Tear in a joint capsule , Tear in a joint capsule ,",2022
564,Yann Sommer,https://www.transfermarkt.com/yann-sommer/profil/spieler/42205,7,"Corona virus ,",2022
565,Sven Ulreich,https://www.transfermarkt.com/sven-ulreich/profil/spieler/40680,92,"Back trouble , Ruptured intraarticular ligament initiation in knee , Back trouble , Ruptured intraarticular ligament initiation in knee ,",2022
566,Johannes Schenk,https://www.transfermarkt.com/johannes-schenk/profil/spieler/604326,129,"Hand Injury ,",2022
567,Matthijs de Ligt,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,7,"Adductor problems ,",2022
568,Dayot Upamecano,https://www.transfermarkt.com/dayot-upamecano/profil/spieler/344695,36,"Corona virus , Hamstring Injury , Corona virus , Hamstring Injury ,",2022
569,Lucas Hernández,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963,103,"Muscular problems , Muscular problems , Thigh Problems , Corona virus , Mensical Laceration , Muscular problems , Muscular problems ,",2022
570,Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,34,"Corona virus , Ankle Injury ,",2022
571,Tanguy Nianzou,https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996,14,"Corona virus , Shoulder Injury ,",2022
572,Liam Morrison,https://www.transfermarkt.com/liam-morrison/profil/spieler/567114,21,"Unknown Injury ,",2022
573,Gabriel Marusic,https://www.transfermarkt.com/gabriel-marusic/profil/spieler/604322,165,"Ligament Injury ,",2022
574,Alphonso Davies,https://www.transfermarkt.com/alphonso-davies/profil/spieler/424204,139,"Heart Condition , Corona virus , Thigh Problems , Knee Problems , Ankle Injury ,",2022
575,Noussair Mazraoui,https://www.transfermarkt.com/noussair-mazraoui/profil/spieler/340456,108,"Minor Knock , Minor Knock , Thigh Problems , Ill , Minor Knock , Minor Knock , Thigh Problems ,",2022
576,Josip Stanisic,https://www.transfermarkt.com/josip-stanisic/profil/spieler/483046,116,"Torn muscle bundle , Corona virus , Torn muscle bundle ,",2022
577,Bouna Sarr,https://www.transfermarkt.com/bouna-sarr/profil/spieler/190685,119,"Patella problems , Patella problems , Tear in the abductor muscle , Patella problems ,",2022
578,Joshua Kimmich,https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,56,"Fitness , Corona virus , Quarantine ,",2022
579,Aleksandar Pavlovic,https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380,58,"Hamstring Injury ,",2022
580,Leon Goretzka,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,122,"Fitness , Hip problems , Cold , Rest ,",2022
581,Ryan Gravenberch,https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,65,"Ankle Injury , Corona virus ,",2022
583,Jamal Musiala,https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,21,"Infection , Corona virus , Quarantine , Quarantine ,",2022
584,Kingsley Coman,https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,89,"Muscular problems , Muscular problems , Corona virus , Torn Muscle Fibre , Muscular problems , Heart Condition , Calf Injury , Minor Knock ,",2022
585,Leroy Sané,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,10,"Corona virus ,",2022
586,Serge Gnabry,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,23,"Influenza , Adductor problems , Quarantine , Quarantine ,",2022
587,Thomas Müller,https://www.transfermarkt.com/thomas-muller/profil/spieler/58358,18,"Cold , Corona virus , Adductor problems ,",2022
588,Eric Maxim Choupo-Moting,https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660,77,"Corona virus , Fitness , Corona virus , Quarantine , Quarantine , Muscle Injury ,",2022
589,Gregor Kobel,https://www.transfermarkt.com/gregor-kobel/profil/spieler/257814,46,"Ligament Injury , Cold , Minor Knock , tendon irritation ,",2022
590,Marcel Lotka,https://www.transfermarkt.com/marcel-lotka/profil/spieler/453737,28,"Nasal Bone Fracture , Concussion ,",2022
591,Alexander Meyer,https://www.transfermarkt.com/alexander-meyer/profil/spieler/76158,18,"Bruised Knee ,",2022
592,Luca Unbehaun,https://www.transfermarkt.com/luca-unbehaun/profil/spieler/388815,202,"Hand Injury , Ruptured syndesmotic ligament , Hand Injury , Ruptured syndesmotic ligament ,",2022
593,Nico Schlotterbeck,https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,25,"Corona virus , Muscular problems ,",2022
594,Niklas Süle,https://www.transfermarkt.com/niklas-sule/profil/spieler/166601,52,"Influenza , Torn Muscle Fibre , Back trouble , Back trouble , Corona virus , Problems with the hip flexor ,",2022
595,Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,161,"Muscle Injury , Corona virus , Cold , Patella problems , Patella problems ,",2022
596,Soumaïla Coulibaly,https://www.transfermarkt.com/soumaila-coulibaly/profil/spieler/659513,14,"Ankle Injury , Calf Problems ,",2022
597,Raphaël Guerreiro,https://www.transfermarkt.com/raphael-guerreiro/profil/spieler/170986,91,"Rest , Muscular problems , Corona virus , Muscular problems , Muscular problems , Torn Muscle Fibre , Calf Problems ,",2022
598,Nico Schulz,https://www.transfermarkt.com/nico-schulz/profil/spieler/85867,166,"Muscle Injury , Torn Muscle Fibre , Muscle Injury , Muscle Injury , Torn Muscle Fibre , Muscle Injury ,",2022
599,Julian Ryerson,https://www.transfermarkt.com/julian-ryerson/profil/spieler/370789,20,"Ill , Corona virus , Ill ,",2022
600,Marius Wolf,https://www.transfermarkt.com/marius-wolf/profil/spieler/193900,45,"Corona virus , Hamstring Injury , Torn Ankle Ligament ,",2022
601,Thomas Meunier,https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986,127,"torn tendon , Minor Knock , Muscular problems , Knock , Muscular problems , Corona virus ,",2022
602,Felix Passlack,https://www.transfermarkt.com/felix-passlack/profil/spieler/274461,28,"Muscle Injury ,",2022
603,Emre Can,https://www.transfermarkt.com/emre-can/profil/spieler/119296,184,"Muscle Injury , Muscle Injury , Muscular problems , Calf Problems , Muscle Injury , Muscle Injury , Muscular problems ,",2022
604,Salih Özcan,https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940,3,"Corona virus ,",2022
605,Abdoulaye Kamara,https://www.transfermarkt.com/abdoulaye-kamara/profil/spieler/718232,31,"Ankle Injury ,",2022
606,Jude Bellingham,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,6,"Knee Problems ,",2022
607,Mahmoud Dahoud,https://www.transfermarkt.com/mahmoud-dahoud/profil/spieler/191422,136,"Shoulder Injury , Back trouble , Twisted knee ,",2022
608,Julian Brandt,https://www.transfermarkt.com/julian-brandt/profil/spieler/187492,35,"Concussion , Muscle Injury , Corona virus ,",2022
609,Giovanni Reyna,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215,241,"Muscle Injury , Hamstring Injury , Ill , Fitness , Muscle Injury ,",2022
610,Marco Reus,https://www.transfermarkt.com/marco-reus/profil/spieler/35207,70,"Torn Muscle Fibre , Rest , Ill , Minor Knock , Knee Problems , Knee Problems ,",2022
611,Karim Adeyemi,https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094,39,"Hamstring Injury , Tonsillitis , Quarantine , Adductor problems ,",2022
612,Jamie Bynoe-Gittens,https://www.transfermarkt.com/jamie-bynoe-gittens/profil/spieler/670882,151,"Shoulder Injury , Torn Ankle Ligament , Shoulder Injury ,",2022
613,Thorgan Hazard,https://www.transfermarkt.com/thorgan-hazard/profil/spieler/102226,98,"Back trouble , Corona virus , Ankle problems , Ankle problems ,",2022
614,Donyell Malen,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,101,"Strain , Abdominal Influenza ,",2022
615,Marco Pasalic,https://www.transfermarkt.com/marco-pasalic/profil/spieler/395928,436,"Shoulder Injury , Ruptured syndesmotic ligament , Shoulder Injury ,",2022
616,Sébastien Haller,https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375,4,"Ill ,",2022
617,Youssoufa Moukoko,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720,208,"Torn Muscle Fibre , Torn Muscle Fibre , Inflammation , Muscle Injury , Torn Muscle Fibre , Torn Muscle Fibre , Inflammation , Muscle Injury ,",2022
618,Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,14,"Fever , Corona virus ,",2022
619,Péter Gulácsi,https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071,48,"Corona virus , Abdominal muscles injury , Corona virus , Abdominal muscles injury ,",2022
620,Janis Blaswich,https://www.transfermarkt.com/janis-blaswich/profil/spieler/81173,157,"Muscle Injury , Muscle Injury ,",2022
621,Josko Gvardiol,https://www.transfermarkt.com/josko-gvardiol/profil/spieler/475959,7,"Knee Problems ,",2022
622,Mohamed Simakan,https://www.transfermarkt.com/mohamed-simakan/profil/spieler/666234,21,"Minor Knock , Corona virus , Cold ,",2022
623,Willi Orbán,https://www.transfermarkt.com/willi-orban/profil/spieler/93740,34,"Ill , Corona virus , Hamstring Injury , Influenza ,",2022
624,Marcel Halstenberg,https://www.transfermarkt.com/marcel-halstenberg/profil/spieler/70243,196,"Tear in a joint capsule ,",2022
625,David Raum,https://www.transfermarkt.com/david-raum/profil/spieler/318204,5,"Ankle Injury ,",2022
626,Sanoussy Ba,https://www.transfermarkt.com/sanoussy-ba/profil/spieler/717346,152,"Shoulder Injury ,",2022
627,Benjamin Henrichs,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,30,"Abdominal Influenza , Corona virus , Knee Problems ,",2022
628,Lukas Klostermann,https://www.transfermarkt.com/lukas-klostermann/profil/spieler/215599,73,"Quarantine , Adductor problems , Torn Muscle Fibre , Quarantine , Adductor problems ,",2022
629,Hugo Novoa,https://www.transfermarkt.com/hugo-novoa/profil/spieler/668276,18,"Corona virus ,",2022
630,Konrad Laimer,https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,54,"Medial Collateral Ligament Injury , Adductor problems , Muscular problems ,",2022
631,Xaver Schlager,https://www.transfermarkt.com/xaver-schlager/profil/spieler/223979,350,"Fitness , Cruciate Ligament Rupture , Fitness , Cruciate Ligament Rupture ,",2022
632,Amadou Haidara,https://www.transfermarkt.com/amadou-haidara/profil/spieler/402008,106,"Medial Collateral Ligament Injury , Ankle problems , Medial Collateral Ligament Injury ,",2022
633,Kevin Kampl,https://www.transfermarkt.com/kevin-kampl/profil/spieler/53418,2,"Knee Problems ,",2022
634,Dominik Szoboszlai,https://www.transfermarkt.com/dominik-szoboszlai/profil/spieler/451276,8,"Ankle problems , Ankle problems ,",2022
635,Dani Olmo,https://www.transfermarkt.com/dani-olmo/profil/spieler/293385,95,"Cold , Corona virus , Torn Muscle Fibre , Torn Muscle Fibre ,",2022
636,Emil Forsberg,https://www.transfermarkt.com/emil-forsberg/profil/spieler/111078,86,"Hamstring Injury , Hamstring Injury ,",2022
637,Caden Clark,https://www.transfermarkt.com/caden-clark/profil/spieler/742297,46,"Knee Injury ,",2022
638,Christopher Nkunku,https://www.transfermarkt.com/christopher-nkunku/profil/spieler/344381,7,"Corona virus ,",2022
639,Timo Werner,https://www.transfermarkt.com/timo-werner/profil/spieler/170527,46,"Corona virus , Strain ,",2022
640,André Silva,https://www.transfermarkt.com/andre-silva/profil/spieler/198008,5,"Corona virus ,",2022
641,Alexander Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,37,"Ill , Hamstring Injury , Ill ,",2022
642,Yussuf Poulsen,https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635,73,"Muscle Injury , Corona virus , Torn Muscle Fibre , Fitness , Thigh Problems ,",2022
643,Lukas Hradecky,https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015,4,"Corona virus ,",2022
644,Andrey Lunev,https://www.transfermarkt.com/andrey-lunev/profil/spieler/112541,87,"Syndesmotic ligament tear ,",2022
645,Niklas Lomb,https://www.transfermarkt.com/niklas-lomb/profil/spieler/85543,31,"Corona virus , Finger Injury ,",2022
646,Piero Hincapié,https://www.transfermarkt.com/piero-hincapie/profil/spieler/659813,24,"Corona virus , Muscle Injury ,",2022
647,Edmond Tapsoba,https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545,192,"Corona virus , Syndesmotic ligament tear , Corona virus , Syndesmotic ligament tear ,",2022
648,Jonathan Tah,https://www.transfermarkt.com/jonathan-tah/profil/spieler/196357,4,"Infection ,",2022
649,Daley Sinkgraven,https://www.transfermarkt.com/daley-sinkgraven/profil/spieler/215099,28,"Pulled hamstring at the adductors ,",2022
650,Jeremie Frimpong,https://www.transfermarkt.com/jeremie-frimpong/profil/spieler/484547,104,"Syndesmotic ligament tear , Syndesmotic ligament tear ,",2022
651,Timothy Fosu-Mensah,https://www.transfermarkt.com/timothy-fosu-mensah/profil/spieler/315131,266,"Hamstring Injury , Hamstring Injury ,",2022
